"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
87004,30,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,31,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,32,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,33,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,36,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,37,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,38,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,150,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87004,203,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
91467,30,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,31,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,32,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,33,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,36,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,37,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,38,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,150,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
91467,203,B91467,2019-01-23 12:38:25,B91467,2019-01-23 12:38:25,1
