"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3210","2019-09-24 16:09:05","A3210","2020-01-31 17:00:05","5"
"2","8","1","A3210","2018-10-02 15:31:04","A3210","2020-01-31 17:20:37","8"
"3","2","1","A3210","2018-09-07 15:23:11","A3210","2020-01-31 17:28:58","23"
"4","3","1","A3210","2018-09-07 15:24:17","A3210","2020-01-31 17:29:44","14"
"5","9","1","A3210","2018-10-02 16:06:43","A3210","2020-01-31 17:31:27","9"
"6","9","2","A3210","2018-10-02 16:06:45","A3210","2020-01-31 17:32:51","11"
"7","9","3","A3210","2018-10-02 16:06:47","A3210","2020-01-31 17:33:34","13"
"8","10","1","A3210","2019-09-24 16:09:25","A3210","2020-01-31 17:34:53","4"
"9","1","2","A3210","2019-09-24 16:09:07","A3210","2020-01-31 17:34:24","4"
"10","1","3","A3210","2019-09-24 16:09:09","A3210","2020-01-31 17:36:47","4"
"11","1","4","A3210","2019-09-24 16:09:10","A3210","2020-01-31 17:40:13","3"
"12","1","5","A3210","2019-09-24 16:09:12","A3210","2020-01-31 17:48:13","3"
"13","1","6","A3210","2019-09-24 16:09:14","A3210","2020-01-31 17:49:21","3"
"14","7","1","A2636","2018-09-11 17:29:40","A2636",\N,"1"
