"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2018-11-21 17:04:27","A3271","2019-11-28 11:37:49","6"
"2","2","1","A3271","2018-11-21 17:10:35","A3271","2019-11-28 11:38:05","7"
"3","3","1","A3271","2018-11-21 17:11:29","A3271","2019-11-28 11:38:41","6"
"4","4","1","A3271","2018-11-21 17:12:16","A3271","2019-11-28 11:38:19","6"
"5","5","1","A3271","2018-11-21 17:13:26","A3271","2019-11-28 11:38:55","6"
"6","6","1","A3271","2018-11-21 17:14:21","A3271","2019-11-28 11:39:12","7"
"7","7","1","A3271","2018-11-21 17:15:21","A3271","2019-11-28 11:39:25","7"
"8","8","1","A3271","2018-11-21 17:16:10","A3271","2019-11-28 11:39:38","5"
"9","9","1","A3271","2018-11-21 17:17:02","A3271","2019-11-28 11:39:50","7"
"10","10","1","A3271","2018-11-21 17:17:57","A3271","2019-11-28 11:40:08","7"
"11","11","1","A3271","2018-11-21 17:18:49","A3271","2019-11-28 11:40:21","7"
"12","12","1","A3271","2018-11-21 17:19:47","A3271","2019-11-28 11:40:48","5"
"13","13","1","A3271","2018-11-21 17:22:29","A3271","2019-11-28 11:41:10","6"
"14","14","1","A3271","2018-11-21 17:23:08","A3271","2019-11-28 11:41:39","6"
"15","15","1","A2636","2018-11-27 16:34:04","A2636",\N,"1"
