"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2018-08-22","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-08-07 17:36:25","A2062","2018-08-07 17:36:25","0","1"
"2","2",\N,"1","1","1","2018-08-22","3","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-08-07 17:36:25","A2062","2018-08-07 17:36:25","0","1"
"3","2",\N,"1","1","1","2018-12-06","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-07 12:45:02","CUSTUMER","2018-10-07 12:45:02","0","1"
"4","2",\N,"1","1","1","2018-12-06","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-10-07 12:45:02","CUSTUMER","2018-10-07 12:45:02","0","1"
"5","2",\N,"1","1","1","2018-11-02","5","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-17 08:05:56","CUSTUMER","2018-10-17 08:05:56","0","1"
"6","2",\N,"1","1","1","2018-11-02","5","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-10-17 08:05:56","CUSTUMER","2018-10-17 08:05:56","0","1"
"7","2",\N,"1","1","1","2018-12-03","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-09 09:48:28","CUSTUMER","2018-11-09 09:48:28","0","1"
"8","2",\N,"1","1","1","2018-12-03","1","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-11-09 09:48:28","CUSTUMER","2018-11-09 09:48:28","0","1"
"9","2",\N,"1","1","1","2018-12-20","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2018-12-18 11:53:44","A2064","2018-12-18 11:53:44","0","1"
"10","2",\N,"1","1","1","2018-12-20","4","脳ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A2064","2018-12-18 11:53:44","A2064","2018-12-18 11:53:44","0","1"
