"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"2","1","1","2018-09-13","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-09-06 17:14:46","A2062","2018-09-06 17:14:46","0","1"
"2","2",\N,"2","1","1","2018-09-13","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-09-06 17:14:46","A2062","2018-09-06 17:14:46","0","1"
"3","2",\N,"2","2","1","2018-10-05","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2018-10-03 17:49:03","A2064","2018-10-03 17:49:03","0","1"
"4","2",\N,"2","2","1","2018-10-05","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2064","2018-10-03 17:49:03","A2064","2018-10-03 17:49:03","0","1"
"5","2",\N,"2","3","1","2018-10-27","6","WEB予約受付ない","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-10-18 12:53:11","A2062","2018-10-18 12:53:11","0","1"
"6","2",\N,"2","3","1","2018-10-27","6","WEB予約受付ない","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-10-18 12:53:12","A2062","2018-10-18 12:53:12","0","1"
"7","2",\N,"2","3","1","2018-10-27","6","WEB予約受付ない","帯1","0",\N,"2","0","0000","2300","1","1","2","A2062","2018-10-18 12:53:46","A2062","2018-10-18 12:53:46","0","1"
"8","2",\N,"2","4","1","2018-10-19","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-10-18 16:54:01","A2062","2018-10-18 16:54:01","0","1"
"9","2",\N,"2","4","1","2018-10-19","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-10-18 16:54:01","A2062","2018-10-18 16:54:01","0","1"
"10","2",\N,"2","6","1","2018-12-01","6","WEB予約受付ない","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2064","2018-11-02 09:45:33","A2064","2018-11-28 09:06:57","0","1"
"11","2",\N,"2","6","1","2018-12-01","6","WEB予約受付ない","帯1","0",\N,"2","0","0000","2300","1","1","1","A2064","2018-11-02 09:45:33","A2064","2018-11-28 09:06:57","0","1"
"12","2",\N,"2","6","1","2018-12-01","6","WEB予約受付ない","帯1","0",\N,"2","0","0000","2300","1","1","2","A2064","2018-11-28 09:07:59","A2064","2018-11-28 09:07:59","0","1"
"13","2",\N,"2","7","1","2018-12-15","6","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-12-04 12:44:45","A2062","2018-12-04 12:44:45","0","1"
"14","2",\N,"2","7","1","2018-12-15","6","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-12-04 12:44:45","A2062","2018-12-04 12:44:45","0","1"
"15","2",\N,"2","8","1","2018-12-20","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-12-13 10:15:34","A2062","2018-12-13 10:15:34","0","1"
"16","2",\N,"2","8","1","2018-12-20","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-12-13 10:15:34","A2062","2018-12-13 10:15:34","0","1"
"17","2",\N,"2","9","1","2019-05-10","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-04-23 13:30:28","A2062","2019-04-23 13:30:28","0","1"
"18","2",\N,"2","9","1","2019-05-10","5","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-04-23 13:30:28","A2062","2019-04-23 13:30:28","0","1"
"19","2",\N,"2","10","1","2019-06-27","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-06-03 16:45:26","A2062","2019-06-03 16:45:26","0","1"
"20","2",\N,"2","10","1","2019-06-27","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-06-03 16:45:26","A2062","2019-06-03 16:45:26","0","1"
"21","2",\N,"2","11","1","2019-09-26","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3213","2019-09-20 09:23:50","A3213","2019-09-20 09:23:50","0","1"
"22","2",\N,"2","11","1","2019-09-26","4","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A3213","2019-09-20 09:23:50","A3213","2019-09-20 09:23:50","0","1"
"23","2",\N,"3","1","1","2019-09-25","3","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3210","2019-09-24 13:44:30","A3216","2019-09-25 14:33:02","1","2"
"24","2",\N,"3","1","1","2019-09-25","3","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A3210","2019-09-24 13:44:30","A3216","2019-09-25 14:33:02","1","2"
"25","2",\N,"3","2","1","2019-09-28","6","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3216","2019-09-25 14:33:02","A3216","2019-09-25 14:33:02","0","1"
"26","2",\N,"3","2","1","2019-09-28","6","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A3216","2019-09-25 14:33:02","A3216","2019-09-25 14:33:02","0","1"
"27","2",\N,"2","14","1","2019-10-19","6","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3213","2019-10-10 10:11:39","A3213","2019-10-10 10:11:39","0","1"
"28","2",\N,"2","14","1","2019-10-19","6","WEB予約受付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A3213","2019-10-10 10:11:39","A3213","2019-10-10 10:11:39","0","1"
"29","2",\N,"2","15","1","2019-12-14","6","1","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-17 21:54:39","CUSTUMER","2019-11-17 21:54:39","0","1"
"30","2",\N,"2","15","1","2019-12-14","6","1","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-11-17 21:54:39","CUSTUMER","2019-11-17 21:54:39","0","1"
"31","2",\N,"2","15","1","2019-12-07","6","1","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-23 12:42:35","A3215","2019-11-26 19:01:20","1","2"
"32","2",\N,"2","15","1","2019-12-07","6","1","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-11-23 12:42:35","A3215","2019-11-26 19:01:20","1","2"
"33","2",\N,"2","15","1","2019-12-21","6","1","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A3215","2019-11-26 19:01:20","A3215","2019-11-26 19:01:20","0","1"
"34","2",\N,"2","15","1","2019-12-21","6","1","帯1","0",\N,"2","0","0000","2300","1","1","1","A3215","2019-11-26 19:01:20","A3215","2019-11-26 19:01:20","0","1"
"35","2",\N,"2","15","1","2019-12-03","2","1","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-11-27 11:36:03","CUSTUMER","2019-11-27 11:36:03","0","1"
"36","2",\N,"2","15","1","2019-12-03","2","1","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-11-27 11:36:03","CUSTUMER","2019-11-27 11:36:03","0","1"
"37","2",\N,"2","15","1","2019-12-03","2","1","帯1","0",\N,"2","0","0000","2300","1","1","2","CUSTUMER","2019-11-27 11:40:32","CUSTUMER","2019-11-27 11:40:32","0","1"
"38","2",\N,"2","15","1","2019-12-07","6","1","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-02 22:30:40","CUSTUMER","2019-12-02 22:30:40","0","1"
"39","2",\N,"2","15","1","2019-12-07","6","1","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-12-02 22:30:40","CUSTUMER","2019-12-02 22:30:40","0","1"
