"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21823","21","1","B38201","2019-10-16 12:06:43","B38201","2020-03-07 09:27:25","13"
"21824","22","1","B38201","2019-10-16 12:06:52","B38201","2020-03-07 09:27:58","10"
"21825","23","1","B38201","2019-10-16 12:07:00","B38201","2020-03-07 09:38:37","10"
"21826","24","2","B38201","2019-10-16 12:07:13","B38201","2020-03-07 09:39:10","11"
"21827","23","2","B38201","2019-10-16 12:07:02","B38201","2020-03-07 09:40:15","7"
"21828","24","1","B38201","2019-10-16 12:07:11","B38201","2020-03-07 09:30:57","6"
"21829","25","1","B38201","2019-10-16 12:07:22","B38201","2020-03-03 15:29:59","9"
"21830","27","1","B38201","2019-10-16 12:08:18","B38201","2020-03-03 11:18:39","5"
"21831","26","1","B38201","2019-10-16 12:08:06","B38201","2020-03-07 09:33:58","7"
"21832","28","1","B38201","2019-10-16 12:08:53","B38201","2020-03-04 12:31:02","8"
"21833","29","1","B38201","2019-10-16 12:09:05","B38201","2020-03-07 09:37:41","8"
"21837","32","1","B38201","2019-10-16 12:09:23","B38201","2020-03-04 12:34:46","11"
"21838","33","1","B38201","2019-10-16 12:09:40","B38201","2020-03-03 15:29:19","12"
"21840","34","1","B38201","2020-03-02 14:44:27","B38201","2020-03-07 09:35:44","19"
"21841","34","0","B38201","2020-03-02 15:26:46","B38201","2020-03-07 09:38:08","11"
