"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
82847,30,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,31,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,32,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,33,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,36,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,37,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,38,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,150,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
82847,203,system,2018-03-06 23:16:58,system,2018-03-06 23:16:58,1
