"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20905","1","1","A2867","2020-01-10 19:25:57","A2867","2020-02-17 15:58:18","2"
"20906","1","2","A2867","2020-01-10 19:25:59","A2867","2020-02-17 15:59:38","2"
"20907","2","1","A1589","2018-02-08 09:26:51","A1589",\N,"1"
"20908","3","1","A3212","2019-09-27 17:03:29","A3212",\N,"1"
"20909","4","1","A2867","2020-02-07 18:42:11","A2867","2020-02-17 15:53:23","2"
"20910","4","2","A2867","2020-02-07 18:42:13","A2867","2020-02-17 15:54:47","2"
"20911","5","1","A3210","2020-02-07 18:45:38","A3210",\N,"1"
"20912","5","2","A3210","2020-02-07 18:45:39","A3210",\N,"1"
"20913","5","3","A3210","2020-02-07 18:45:41","A3210",\N,"1"
"20914","6","1","A2867","2020-01-15 11:53:59","A2867","2020-02-17 15:56:01","2"
"20915","7","1","A3211","2020-02-28 16:39:48","A3211",\N,"1"
