"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
87860,30,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,31,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,32,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,33,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,36,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,37,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,38,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,150,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
87860,203,system,2018-09-04 23:19:09,system,2018-09-04 23:19:09,1
91491,30,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,31,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,32,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,33,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,36,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,37,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,38,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,150,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
91491,203,B91491,2019-01-23 16:25:02,B91491,2019-01-23 16:25:02,1
