"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-05-20 15:21:15","A3271","2020-02-21 15:09:32","5"
"2","1","2","A3271","2019-05-20 15:21:16","A3271","2020-02-21 15:09:49","4"
"3","2","1","A3271","2020-02-21 15:32:19","A3271",\N,"1"
"4","2","2","A3271","2020-02-21 15:32:20","A3271",\N,"1"
"5","3","1","A3271","2019-05-20 15:22:37","A3271","2020-02-21 15:11:28","5"
"6","4","1","A3271","2019-05-20 15:22:49","A3271","2020-02-21 15:51:09","5"
"7","7","1","A3211","2019-05-20 15:29:54","A3211","2020-04-03 09:59:46","5"
"8","5","1","A3271","2019-05-20 15:29:46","A3271","2020-02-21 15:11:54","4"
"9","12","1","B93339","2020-03-31 14:36:38","B93339",\N,"1"
"10","6","1","B93339","2020-03-31 14:37:57","B93339",\N,"1"
"11","6","2","B93339","2020-03-31 14:37:59","B93339",\N,"1"
"12","8","1","A2636","2019-07-18 12:58:17","A2636",\N,"1"
"13","13","1","B93339","2020-03-31 14:38:26","B93339",\N,"1"
"14","9","1","B93339","2020-03-31 14:38:40","B93339",\N,"1"
"15","9","2","B93339","2020-03-31 14:38:41","B93339",\N,"1"
"16","11","1","A3271","2019-11-06 12:06:48","A3271","2020-02-21 15:13:40","3"
"17","14","1","B93339","2020-03-31 14:39:24","B93339",\N,"1"
