"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","37","1","2018-08-17","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-03 20:52:48","CUSTUMER","2018-08-03 20:52:48","0","1"
"2","2",\N,"1","37","1","2018-08-17","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-08-03 20:52:48","CUSTUMER","2018-08-03 20:52:48","0","1"
"3","2",\N,"1","37","1","2018-11-05","1","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-18 00:14:13","CUSTUMER","2018-10-18 00:14:13","0","1"
"4","2",\N,"1","37","1","2018-11-05","1","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-10-18 00:14:13","CUSTUMER","2018-10-18 00:14:13","0","1"
"5","2",\N,"1","47","1","2019-01-30","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-13 17:05:06","B80831","2019-01-15 15:21:47","0","1"
"6","2",\N,"1","47","1","2019-01-30","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-01-13 17:05:06","B80831","2019-01-15 15:21:47","0","1"
"7","2",\N,"1","51","1","2019-02-20","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-29 21:08:44","CUSTUMER","2019-01-29 21:08:44","0","1"
"8","2",\N,"1","51","1","2019-02-20","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-01-29 21:08:45","CUSTUMER","2019-01-29 21:08:45","0","1"
"9","2",\N,"1","53","1","2019-02-22","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-07 22:57:08","CUSTUMER","2019-02-07 22:57:08","0","1"
"10","2",\N,"1","53","1","2019-02-22","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-02-07 22:57:08","CUSTUMER","2019-02-07 22:57:08","0","1"
"11","2",\N,"1","162","1","2019-04-04","4","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-05 11:22:12","CUSTUMER","2019-03-05 11:22:12","0","1"
"12","2",\N,"1","162","1","2019-04-04","4","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-03-05 11:22:12","CUSTUMER","2019-03-05 11:22:12","0","1"
"13","2",\N,"1","161","1","2019-04-03","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-19 07:14:23","CUSTUMER","2019-03-19 07:14:23","0","1"
"14","2",\N,"1","161","1","2019-04-03","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-03-19 07:14:23","CUSTUMER","2019-03-19 07:14:23","0","1"
"15","2",\N,"1","188","1","2019-05-29","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-03-28 22:52:06","CUSTUMER","2019-03-28 22:52:06","0","1"
"16","2",\N,"1","188","1","2019-05-29","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-03-28 22:52:06","CUSTUMER","2019-03-28 22:52:06","0","1"
"17","2",\N,"1","159","1","2019-07-01","1","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-06-12 19:47:19","CUSTUMER","2019-06-12 19:47:19","0","1"
"18","2",\N,"1","159","1","2019-07-01","1","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-06-12 19:47:19","CUSTUMER","2019-06-12 19:47:19","0","1"
"19","2",\N,"1","233","1","2019-08-14","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-07-15 22:35:23","CUSTUMER","2019-07-15 22:35:23","0","1"
"20","2",\N,"1","233","1","2019-08-14","3","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-07-15 22:35:23","CUSTUMER","2019-07-15 22:35:23","0","1"
"21","2",\N,"1","322","1","2019-09-12","4","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-08-29 11:17:48","CUSTUMER","2019-08-29 11:17:48","0","1"
"22","2",\N,"1","322","1","2019-09-12","4","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-08-29 11:17:48","CUSTUMER","2019-08-29 11:17:48","0","1"
"23","2",\N,"1","332","1","2019-09-26","4","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-09-01 13:17:43","CUSTUMER","2019-09-01 13:17:43","0","1"
"24","2",\N,"1","332","1","2019-09-26","4","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-09-01 13:17:43","B80831","2019-09-02 09:05:01","0","2"
"25","2",\N,"6","68","1","2019-10-09","3","【2019/10～】人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A3179","2019-09-10 15:26:05","A3179","2019-09-10 15:26:05","0","1"
"26","2",\N,"6","68","1","2019-10-09","3","【2019/10～】人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","A3179","2019-09-10 15:26:05","A3179","2019-09-10 15:26:05","0","1"
"27","2",\N,"6","27","1","2019-11-14","4","【2019/10～】人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-08 11:55:58","CUSTUMER","2019-10-08 11:55:58","0","1"
"28","2",\N,"6","27","1","2019-11-14","4","【2019/10～】人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-10-08 11:55:58","CUSTUMER","2019-10-08 11:55:58","0","1"
