"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"3","1","1","2018-08-04","6","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-08-01 13:52:39","A2062","2018-08-01 13:52:39","0","1"
"2","2",\N,"3","1","1","2018-08-04","6","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-08-01 13:52:39","A2062","2018-08-01 13:52:39","0","1"
"3","2",\N,"3","2","1","2018-12-08","6","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-10-23 11:31:24","A2062","2018-10-23 11:31:24","0","1"
"4","2",\N,"3","2","1","2018-12-08","6","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-10-23 11:31:24","A2062","2018-10-23 11:31:24","0","1"
"5","2",\N,"3","3","1","2019-02-07","4","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-01-30 15:48:45","A2062","2019-01-30 15:48:45","0","1"
"6","2",\N,"3","3","1","2019-02-07","4","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-01-30 15:48:46","A2062","2019-01-30 15:48:46","0","1"
"7","2",\N,"3","4","1","2019-04-01","1","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-03-26 14:47:30","A2062","2019-03-26 14:47:30","0","1"
"8","2",\N,"3","4","1","2019-04-01","1","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-03-26 14:47:30","A2062","2019-03-29 16:42:09","0","2"
"9","2",\N,"3","5","1","2019-05-11","6","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-05-09 15:09:53","A2062","2019-05-09 15:09:53","0","1"
"10","2",\N,"3","5","1","2019-05-11","6","WEB予約受け付けない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-05-09 15:09:53","A2062","2019-05-09 15:09:53","0","1"
"11","2",\N,"3","7","1","2019-08-13","2","WEB予約受け付けない","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2019-07-22 13:54:24","A3179","2019-08-01 15:20:55","0","1"
"12","2",\N,"3","7","1","2019-08-13","2","WEB予約受け付けない","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2019-07-22 13:54:24","A3179","2019-08-01 15:20:55","0","1"
"13","2",\N,"3","7","1","2019-08-13","2","WEB予約受け付けない","帯1","0",\N,"2","0","0000","2300","1","1","2","A3179","2019-08-01 15:22:28","A3179","2019-08-01 15:22:28","0","1"
