"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","9","1","A362","2019-09-04 15:41:25","A362",\N,"1"
"2","9","2","A362","2019-09-04 15:41:26","A362",\N,"1"
"3","1","1","A293","2019-02-04 13:48:53","A293","2019-02-04 13:49:39","2"
"6","2","0","B8353","2019-03-07 16:40:22","B8353","2019-03-07 17:16:22","2"
"7","2","0","B8353","2019-03-07 16:43:55","B8353","2019-03-07 18:17:03","2"
"8","2","0","B8353","2019-03-07 18:02:44","B8353",\N,"1"
"9","2","0","B8353","2019-03-11 14:47:54","B8353","2019-03-11 15:02:50","5"
"10","9","3","A362","2019-09-04 15:41:27","A362",\N,"1"
"11","7","1","B8353","2019-03-22 16:00:42","B8353",\N,"1"
"12","8","0","A248","2019-05-31 10:15:35","A248",\N,"1"
"13","8","0","A362","2019-06-07 13:41:19","A362",\N,"1"
"14","8","0","A362","2019-06-10 13:06:17","A362","2019-06-10 13:11:39","2"
"15","8","0","A362","2019-07-10 16:20:37","A362",\N,"1"
"16","8","0","A362","2019-08-05 16:18:09","A362",\N,"1"
"17","9","0","A362","2019-09-04 15:43:59","A362",\N,"1"
