"APPOINT_ID","TRADE_ID","ORDER_ID","CARD_PAYMENT_AMOUNT","PAYMENT_METHOD","CASHPO_USED_AMOUNT","AMOUNT_UNSETTLED","PAYMENT_STATUS","FINALIZE_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"34","5c80e6c0add9620190307183912","123","456","1","1940","789","2","2019-03-07 12:34:56",\N,"2019-03-07 18:39:59","B8353","2019-03-07 18:43:52","2"
"36","5c80f7cab6bc520190307195154","123","456","1","1940","789","2","2019-03-07 12:34:56",\N,"2019-03-07 19:52:44",\N,\N,"1"
"38","5c80f9e057f6120190307200048","123","456","1","1940","789","2","2019-03-07 12:34:56",\N,"2019-03-07 20:01:11",\N,\N,"1"
