"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
83605,30,B83605,2018-06-13 20:49:56,B83605,2018-06-13 20:49:56,1
83605,31,B83605,2018-06-13 20:49:56,B83605,2018-06-13 20:49:56,1
83605,32,B83605,2018-06-13 20:49:55,B83605,2018-06-13 20:49:55,1
83605,33,B83605,2018-06-13 20:49:55,B83605,2018-06-13 20:49:55,1
83605,36,B83605,2018-06-13 20:49:55,B83605,2018-06-13 20:49:55,1
83605,37,B83605,2018-06-13 20:49:55,B83605,2018-06-13 20:49:55,1
83605,38,B83605,2018-06-13 20:49:55,B83605,2018-06-13 20:49:55,1
83605,150,B83605,2018-06-13 20:49:55,B83605,2018-06-13 20:49:55,1
83605,203,B83605,2018-06-13 20:49:55,B83605,2018-06-13 20:49:55,1
84385,30,B83605,2018-06-13 20:47:56,B83605,2018-06-13 20:47:56,1
84385,203,B83605,2018-06-13 20:47:56,B83605,2018-06-13 20:47:56,1
85407,30,B83605,2018-06-13 20:14:42,B83605,2018-06-13 20:14:42,1
85407,203,B83605,2018-06-13 20:14:42,B83605,2018-06-13 20:14:42,1
