"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20245","4","1","A3212","2019-08-30 11:33:24","A3212","2019-09-25 09:01:01","2"
"20246","6","2","A3212","2018-09-27 13:06:36","A3212","2019-09-25 09:01:09","7"
"21632","3","2","A3212","2018-05-10 17:54:14","A3212","2019-09-25 09:01:29","8"
"21633","3","3","A3212","2018-05-10 17:54:15","A3212","2019-09-25 09:01:38","6"
"21634","3","1","A3212","2018-05-10 17:54:12","A3212","2019-09-25 09:01:49","6"
"21635","5","1","A2064","2017-11-17 15:13:14","A2064",\N,"1"
"21637","6","1","A3212","2018-09-27 13:06:33","A3212","2019-09-25 09:01:20","6"
"21638","8","0","A3211","2019-08-26 13:09:53","A3211","2019-11-14 12:08:54","11"
"21639","9","0","A3211","2019-08-26 13:11:26","A3211","2019-11-14 12:09:11","7"
"21640","9","0","A3211","2019-08-26 13:12:08","A3211","2019-11-14 12:09:26","7"
"21641","7","0","A3211","2019-08-26 13:12:58","A3211","2019-11-14 12:06:36","6"
"21642","7","0","A3211","2019-08-26 13:13:44","A3211","2019-11-14 12:07:20","6"
"21643","7","0","A3211","2019-08-26 13:14:19","A3211","2019-11-14 12:07:51","5"
