"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A2636","2019-04-25 16:39:32","A2636","2019-04-26 14:43:44","6"
"2","1","2","A2636","2019-04-25 16:39:34","A2636","2019-04-26 14:43:53","5"
"3","1","3","A2636","2019-04-25 16:39:35","A2636","2019-04-26 12:41:36","7"
"4","1","4","A2636","2019-04-25 16:39:37","A2636","2019-04-26 12:41:50","6"
"5","1","5","A2636","2019-04-25 16:39:38","A2636","2019-04-26 12:42:04","6"
"6","1","6","A2636","2019-04-25 16:39:40","A2636","2019-04-26 12:42:28","6"
"7","1","7","A2636","2019-04-25 16:39:42","A2636","2019-04-26 14:44:50","6"
"8","1","8","A2636","2019-04-25 16:39:43","A2636","2019-04-26 14:45:02","6"
"9","1","9","A2636","2019-04-25 16:39:45","A2636","2019-04-26 14:45:21","7"
"10","2","0","A2636","2019-04-26 10:46:17","A2636",\N,"1"
