"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2018-04-07","6","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-04-06 16:23:08","A2062","2018-04-06 16:23:08","0","1"
"2","2",\N,"1","1","1","2018-04-07","6","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-04-06 16:23:08","A2062","2018-04-06 16:23:08","0","1"
"3","2",\N,"1","2","1","2018-06-08","5","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-06-04 09:46:05","A2062","2018-06-04 09:46:05","0","1"
"4","2",\N,"1","2","1","2018-06-08","5","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-06-04 09:46:05","A2062","2018-06-04 09:46:05","0","1"
"5","2",\N,"1","3","1","2018-09-14","5","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-09-07 15:15:29","A2062","2018-09-07 15:15:29","0","1"
"6","2",\N,"1","3","1","2018-09-14","5","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-09-07 15:15:29","A2062","2018-09-07 15:15:29","0","1"
"7","2",\N,"1","4","1","2018-11-02","5","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-10-31 13:08:36","A2062","2018-10-31 13:08:36","0","1"
"8","2",\N,"1","4","1","2018-11-02","5","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-10-31 13:08:36","A2062","2018-10-31 13:08:36","0","1"
"9","2",\N,"1","5","1","2019-02-21","4","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2019-02-20 12:49:13","A2062","2019-02-20 12:49:13","0","1"
"10","2",\N,"1","5","1","2019-02-21","4","WEB予約受け付ない","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2019-02-20 12:49:13","A2062","2019-02-20 12:49:13","0","1"
