"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2018-11-02 15:29:10","A3271","2019-09-30 20:19:58","4"
"2","2","1","A2636","2018-11-02 15:30:54","A2636","2019-07-05 11:48:05","4"
"3","2","2","A2636","2018-11-02 15:30:57","A2636","2019-07-05 11:48:23","4"
"4","2","4","A2636","2018-11-02 15:31:02","A2636","2019-07-05 11:48:44","4"
"5","2","3","A2636","2018-11-02 15:31:00","A2636","2019-07-05 11:48:58","4"
"6","2","5","A2636","2018-11-02 15:31:04","A2636","2019-07-05 11:49:09","3"
"7","2","6","A3271","2018-11-02 15:31:06","A3271","2019-09-30 20:20:27","3"
"8","2","7","A3271","2018-11-02 15:31:08","A3271","2019-09-30 20:16:51","8"
"9","3","1","A2636","2018-11-06 17:48:29","A2636",\N,"1"
"10","1","0","A3271","2018-11-27 12:10:56","A3271","2019-09-30 20:17:03","5"
"11","5","1","A3210","2019-07-05 11:03:28","A3210","2020-02-28 17:29:43","10"
"12","5","2","A3210","2019-07-05 11:03:30","A3210","2020-02-28 17:48:10","10"
"13","6","1","A3210","2019-07-05 11:04:02","A3210","2020-02-28 17:50:51","7"
"14","6","2","A3210","2019-07-05 11:04:03","A3210","2020-02-28 17:52:13","8"
"15","2","0","A3210","2019-09-19 21:37:06","A3210","2020-02-28 17:05:47","5"
"17","1","0","A3210","2019-09-19 21:39:10","A3210","2020-02-28 17:07:16","4"
"18","2","0","A3210","2019-09-19 21:40:35","A3210","2020-02-28 17:09:02","5"
"19","2","0","A3210","2019-09-19 21:41:01","A3210","2020-02-28 17:10:14","5"
