"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20179","3","5","A3210","2019-07-12 13:02:54","A3210","2020-01-16 18:37:32","5"
"20180","3","1","A3210","2019-07-12 13:02:48","A3210","2020-01-17 10:34:08","7"
"20181","3","3","A3210","2019-07-12 13:02:51","A3210","2020-01-16 18:38:45","6"
"20182","3","6","A3210","2019-07-12 13:02:56","A3210","2020-01-16 18:40:29","5"
"20183","5","2","A2867","2019-07-12 13:02:33","A2867","2020-02-14 13:11:04","9"
"20184","1","3","A2867","2019-07-12 13:02:09","A2867","2020-02-14 13:12:13","8"
"20185","2","2","A3210","2019-07-12 13:03:35","A3210","2020-01-17 10:58:40","4"
"20186","4","1","A2064","2017-11-17 12:10:23","A2064",\N,"1"
"20187","3","2","A3210","2019-07-12 13:02:49","A3210","2020-01-17 10:59:54","7"
"20188","3","4","A3210","2019-07-12 13:02:53","A3210","2020-01-16 19:01:58","6"
"20189","5","1","A2867","2019-07-12 13:02:32","A2867","2020-02-14 13:07:13","7"
"20190","1","1","A2867","2019-07-12 13:02:06","A2867","2020-02-14 13:08:36","6"
"20191","2","3","A3210","2019-07-12 13:03:37","A3210","2020-01-17 10:59:28","5"
"20192","2","1","A3210","2019-07-12 13:03:34","A3210","2020-01-17 10:59:07","5"
"20193","1","2","A2867","2019-07-12 13:02:08","A2867","2020-02-14 13:09:48","7"
"20194","7","1","A2636","2018-08-22 11:56:48","A2636","2019-07-24 13:36:19","2"
"20195","7","2","A2636","2018-08-22 11:56:50","A2636","2019-07-24 13:37:28","2"
"20196","7","3","A2636","2018-08-22 11:56:53","A2636","2019-07-24 13:38:00","2"
