"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","6","4","A3271","2020-01-07 11:06:49","A3271","2020-01-07 11:20:31","2"
"3","7","2","A3271","2018-07-09 13:50:25","A3271","2020-01-07 11:21:50","11"
"5","8","1","B79580","2018-03-23 16:56:03","B79580","2020-01-18 13:02:45","17"
"6","5","1","A1589","2018-02-16 09:49:01","A1589",\N,"1"
"7","9","1","B79580","2018-03-23 16:57:32","B79580","2020-01-18 13:06:01","18"
"8","10","1","B79580","2018-03-23 16:58:47","B79580","2020-01-18 13:08:49","15"
"9","11","1","B79580","2018-04-03 11:43:41","B79580","2020-01-18 11:13:43","11"
"10","6","1","A3271","2020-01-07 11:06:44","A3271","2020-01-07 11:21:07","2"
"11","7","1","A3271","2018-07-09 13:50:24","A3271","2020-01-07 11:23:06","11"
"12","12","1","B79580","2018-07-09 13:51:14","B79580","2020-01-18 12:58:10","14"
"13","6","2","A3271","2020-01-07 11:06:45","A3271","2020-01-07 11:28:37","2"
"14","6","3","A3271","2020-01-07 11:06:47","A3271","2020-01-07 11:29:09","2"
"15","13","1","A3271","2020-01-07 15:00:34","A3271","2020-02-14 17:11:54","2"
