"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","7","2","A3210","2020-03-24 17:15:31","A3210",\N,"1"
"2","3","1","A3210","2020-03-24 17:14:36","A3210",\N,"1"
"3","5","2","A3210","2020-03-24 17:14:52","A3210",\N,"1"
"4","5","1","A3210","2020-03-24 17:14:51","A3210",\N,"1"
"5","6","2","A3210","2020-03-24 17:15:15","A3210",\N,"1"
"6","6","1","A3210","2020-03-24 17:15:13","A3210",\N,"1"
"7","7","1","A3210","2020-03-24 17:15:30","A3210",\N,"1"
"8","2","1","A2636","2019-05-23 10:06:13","A2636",\N,"1"
"9","8","5","A3210","2020-03-24 17:15:54","A3210",\N,"1"
"10","8","4","A3210","2020-03-24 17:15:53","A3210",\N,"1"
"11","8","7","A3210","2020-03-24 17:15:58","A3210",\N,"1"
"12","8","6","A3210","2020-03-24 17:15:56","A3210",\N,"1"
"13","8","1","A3210","2020-03-24 17:15:47","A3210",\N,"1"
"14","8","2","A3210","2020-03-24 17:15:49","A3210",\N,"1"
"15","8","3","A3210","2020-03-24 17:15:51","A3210",\N,"1"
