"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3210","2019-03-19 11:04:09","A3210","2020-03-24 12:40:04","8"
"2","2","1","A3271","2020-03-13 11:39:59","A3271","2020-03-19 09:41:09","2"
"3","3","1","A3210","2019-03-19 11:05:45","A3210","2020-03-24 12:41:32","8"
"4","1","2","A3210","2019-03-19 11:04:11","A3210","2020-03-24 12:38:34","8"
"5","10","1","A3210","2019-03-19 11:05:18","A3210","2020-03-24 12:39:15","8"
"6","11","1","A3271","2019-07-17 20:10:53","A3271","2019-11-25 17:42:32","4"
"7","4","1","A3210","2019-03-19 11:05:57","A3210","2020-03-24 12:42:37","6"
"8","5","1","A2636","2019-03-19 11:04:30","A2636",\N,"1"
"9","6","1","A2062","2019-02-08 13:47:51","A2062","2019-05-17 18:36:53","3"
"10","6","2","A2062","2019-02-08 13:47:53","A2062","2019-05-17 18:37:24","4"
"11","7","1","A2062","2019-02-08 13:42:58","A2062","2019-05-17 18:37:38","3"
"12","9","1","A2062","2019-02-08 14:04:33","A2062","2019-05-17 18:37:10","2"
"13","8","1","A2062","2019-02-08 13:44:28","A2062","2019-05-17 18:38:17","3"
"14","12","1","A3210","2020-03-13 11:40:07","A3210","2020-03-24 12:37:02","2"
