"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","2","1","2019-07-30","2","人間ドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2019-07-30 10:54:53","A2062","2019-07-30 10:54:53","0","1"
"2","2",\N,"1","2","1","2019-07-30","2","人間ドック","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2019-07-30 10:54:53","A2062","2019-07-30 10:54:53","0","1"
"3","2",\N,"11","1","1","2019-10-28","1","【2019/10～】レディースドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-10-05 17:57:32","B94314","2019-10-08 11:54:40","1","2"
"4","2",\N,"11","1","1","2019-10-28","1","【2019/10～】レディースドック","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-10-05 17:57:32","B94314","2019-10-08 11:54:40","1","2"
"5","2",\N,"11","1","1","2019-11-26","2","【2019/10～】レディースドック","帯1","0",\N,"2","0","0000","2300","1","9",\N,"B94314","2019-10-08 11:54:40","B94314","2019-10-08 11:54:40","0","1"
"6","2",\N,"11","1","1","2019-11-26","2","【2019/10～】レディースドック","帯1","0",\N,"2","0","0000","2300","1","1","1","B94314","2019-10-08 11:54:40","B94314","2019-10-08 11:54:40","0","1"
"7","2",\N,"13","1","1","2019-12-19","4","【2019/10～】脳ドックあり（土曜実施なし）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-05 15:58:17","CUSTUMER","2019-12-05 15:58:17","0","1"
"8","2",\N,"13","1","1","2019-12-19","4","【2019/10～】脳ドックあり（土曜実施なし）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-12-05 15:58:17","CUSTUMER","2019-12-05 15:58:17","0","1"
"9","2",\N,"13","1","1","2020-01-14","2","【2019/10～】脳ドックあり（土曜実施なし）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-12-06 09:54:43","CUSTUMER","2019-12-06 09:54:43","0","1"
"10","2",\N,"13","1","1","2020-01-14","2","【2019/10～】脳ドックあり（土曜実施なし）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-12-06 09:54:43","CUSTUMER","2019-12-06 09:54:43","0","1"
"11","2",\N,"14","12","1","2020-04-08","3","【2019/10～】レディースドック（土曜実施なし）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-01-28 03:09:41","A3210","2020-01-28 10:27:07","0","1"
"12","2",\N,"14","12","1","2020-04-08","3","【2019/10～】レディースドック（土曜実施なし）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2020-01-28 03:09:41","A3210","2020-01-28 10:27:07","0","1"
