"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","2017-09-28","2017-10-29","A1589","2017-09-28 13:07:38","A1589","2017-09-28 13:10:23","2"
"1","3","2017-10-30","2017-10-31","A1589","2017-09-28 13:10:21","A1589","2017-09-28 13:10:21","1"
"1","4","2017-11-01","2019-07-08","A1589","2017-09-28 13:10:21","A2636","2019-07-09 16:45:07","2"
"1","7","2019-07-10","2019-09-01","A2636","2019-07-09 16:45:21","A2636","2019-07-09 16:47:22","2"
"1","8","2019-09-02","2019-09-02","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","1"
"1","10","2019-09-03","2019-09-03","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","1"
"1","11","2019-09-04","2019-09-04","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","2"
"1","12","2019-09-05","2019-09-05","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","1"
"1","13","2019-09-06","2019-09-08","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","2"
"1","14","2019-09-09","2019-09-09","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","1"
"1","16","2019-09-10","2019-09-10","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","1"
"1","18","2019-09-11","2019-09-11","A2636","2019-07-09 16:47:22","A2636","2019-07-09 16:47:22","1"
"1","20","2019-09-12","2019-09-12","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","21","2019-09-13","2019-09-15","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","2"
"1","22","2019-09-16","2019-09-16","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","23","2019-09-17","2019-09-17","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","2"
"1","24","2019-09-18","2019-09-18","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","26","2019-09-19","2019-09-19","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","28","2019-09-20","2019-09-20","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","29","2019-09-21","2019-09-22","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","2"
"1","30","2019-09-23","2019-09-23","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","32","2019-09-24","2019-09-24","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","34","2019-09-25","2019-09-25","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","36","2019-09-26","2019-09-26","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","38","2019-09-27","2019-09-27","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","39","2019-09-28","2019-09-29","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","2"
"1","40","2019-09-30","2019-09-30","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","1"
"1","47","2019-10-04","2019-10-06","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","2"
"1","55","2019-10-11","2019-10-13","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","2"
"1","65","2019-10-19","2019-10-21","A2636","2019-07-09 16:47:23","A2636","2019-07-09 16:47:23","2"
"1","73","2019-10-26","2019-10-27","A2636","2019-07-09 16:47:24","A2636","2019-07-09 16:47:24","2"
"1","77","2019-10-30","2019-10-30","A2636","2019-07-09 16:47:24","A2636","2019-07-09 16:47:24","2"
"1","79","2019-11-01",\N,"A2636","2019-07-09 16:47:24","A2636",\N,"1"
"1","80","2019-07-09","2019-07-09","A2636","2019-07-09 16:48:35","A2636","2019-07-09 16:48:35","1"
"1","81","2019-10-01","2019-10-01","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","82","2019-10-02","2019-10-02","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","83","2019-10-03","2019-10-03","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","84","2019-10-07","2019-10-07","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","85","2019-10-08","2019-10-08","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","86","2019-10-09","2019-10-09","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","87","2019-10-10","2019-10-10","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","88","2019-10-14","2019-10-14","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","89","2019-10-15","2019-10-15","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","90","2019-10-16","2019-10-16","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
"1","91","2019-10-17","2019-10-17","A3220","2019-08-28 12:00:14","A3220","2019-08-28 12:00:14","1"
