"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","2","1","2018-05-25","5","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-13 12:32:48","CUSTUMER","2018-04-13 12:32:48","0","1"
"2","2",\N,"1","2","1","2018-05-25","5","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-04-13 12:32:48","CUSTUMER","2018-04-13 12:32:48","0","1"
"3","2",\N,"1","2","1","2018-05-01","2","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-15 14:04:45","CUSTUMER","2018-04-15 14:04:45","0","1"
"4","2",\N,"1","2","1","2018-05-01","2","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-04-15 14:04:45","CUSTUMER","2018-04-15 14:04:45","0","1"
"5","2",\N,"2","2","1","2018-05-17","4","人間ドック（胃カメラ）〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2062","2018-04-19 14:05:10","A2062","2018-04-19 14:05:10","0","1"
"6","2",\N,"2","2","1","2018-05-17","4","人間ドック（胃カメラ）〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","1","1","A2062","2018-04-19 14:05:10","A2062","2018-04-19 14:05:10","0","1"
"7","2",\N,"2","2","1","2018-05-21","1","人間ドック（胃カメラ）〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2062","2018-04-27 11:28:46","A2062","2018-04-27 11:28:46","0","1"
"8","2",\N,"2","2","1","2018-05-21","1","人間ドック（胃カメラ）〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","1","1","A2062","2018-04-27 11:28:46","A2062","2018-04-27 11:28:46","0","1"
"9","2",\N,"1","2","1","2018-05-21","1","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2062","2018-05-07 15:55:12","A2062","2018-05-07 15:55:12","0","1"
"10","2",\N,"1","2","1","2018-05-21","1","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","1","1","A2062","2018-05-07 15:55:12","A2062","2018-05-07 15:55:12","0","1"
"11","2",\N,"1","2","1","2018-05-31","4","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","9",\N,"CUSTUMER","2018-05-11 06:46:12","CUSTUMER","2018-05-11 06:46:12","0","1"
"12","2",\N,"1","2","1","2018-05-31","4","標準〈2～5月〉","帯1","0",\N,"5","0","0000","2300","1","1","1","CUSTUMER","2018-05-11 06:46:13","CUSTUMER","2018-05-11 06:46:13","0","1"
"13","2",\N,"5","1","1","2018-05-25","5","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-05-25 11:37:29","A2062","2018-05-25 11:37:29","0","1"
"14","2",\N,"5","1","1","2018-05-25","5","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-05-25 11:37:29","A2062","2018-05-25 11:37:29","0","1"
"15","2",\N,"4","8","1","2018-06-14","4","標準","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2062","2018-06-08 13:14:48","A2062","2018-06-08 13:14:48","0","1"
"16","2",\N,"4","8","1","2018-06-14","4","標準","帯1","0",\N,"5","0","0000","2300","1","1","1","A2062","2018-06-08 13:14:48","A2062","2018-06-08 13:14:48","0","1"
"17","2",\N,"4","8","1","2018-06-14","4","標準","帯1","0",\N,"5","0","0000","2300","1","1","2","A2062","2018-06-08 13:15:16","A2062","2018-06-08 13:15:16","0","1"
"18","2",\N,"4","136","1","2018-07-31","2","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-06-29 10:11:07","B81960","2018-07-17 14:47:57","0","1"
"19","2",\N,"4","136","1","2018-07-31","2","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-06-29 10:11:07","B81960","2018-07-17 14:47:57","0","1"
"20","2",\N,"4","52","1","2018-08-30","4","標準","帯1","0",\N,"5","0","0000","2300","1","9",\N,"A2064","2018-07-18 17:16:11","A2064","2018-07-18 17:16:11","0","1"
"21","2",\N,"4","52","1","2018-08-30","4","標準","帯1","0",\N,"5","0","0000","2300","1","1","1","A2064","2018-07-18 17:16:11","A2064","2018-07-18 17:16:11","0","1"
"22","2",\N,"4","52","1","2018-08-30","4","標準","帯1","0",\N,"5","0","0000","2300","1","1","2","A2064","2018-07-18 17:16:40","A2064","2018-07-18 17:16:40","0","1"
"23","2",\N,"4","135","1","2018-07-30","1","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2018-07-19 16:02:51","A2062","2018-07-19 16:02:51","0","1"
"24","2",\N,"4","135","1","2018-07-30","1","標準","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2018-07-19 16:02:51","A2062","2018-07-19 16:02:51","0","1"
"25","2",\N,"4","154","1","2018-08-27","1","標準","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-06 19:08:23","CUSTUMER","2018-08-06 19:08:23","0","1"
"26","2",\N,"4","154","1","2018-08-27","1","標準","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-08-06 19:08:23","CUSTUMER","2018-08-06 19:08:23","0","1"
"27","2",\N,"4","154","1","2018-08-27","1","標準","帯1","0",\N,"2","0","0000","2300","1","1","2","CUSTUMER","2018-08-06 19:16:24","CUSTUMER","2018-08-06 19:16:24","0","1"
"28","2",\N,"4","269","1","2018-11-13","2","標準","帯1","0",\N,"0","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-22 00:28:17","B81960","2018-10-25 14:20:34","0","1"
"29","2",\N,"4","269","1","2018-11-13","2","標準","帯1","0",\N,"0","0","0000","2300","1","1","1","CUSTUMER","2018-08-22 00:28:17","B81960","2018-10-25 14:20:34","0","1"
"30","2",\N,"4","269","1","2018-11-13","2","標準","帯1","0",\N,"0","0","0000","2300","1","1","2","CUSTUMER","2018-08-22 00:35:13","B81960","2018-10-25 14:20:34","0","1"
"31","2",\N,"4","270","1","2018-11-15","4","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-29 21:56:08","B81960","2018-10-25 14:20:34","0","1"
"32","2",\N,"4","270","1","2018-11-15","4","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-08-29 21:56:08","B81960","2018-10-25 14:20:34","0","1"
"33","2",\N,"4","184","1","2018-09-20","4","標準","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-02 20:27:11","A2062","2018-10-02 14:36:59","1","2"
