"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3218","2018-10-23 14:32:29","A3218","2019-09-27 16:38:49","10"
"2","1","2","A3218","2018-10-23 14:32:32","A3218","2019-09-27 16:38:10","7"
"3","1","3","A3218","2018-10-23 14:32:34","A3218","2019-09-27 16:37:14","7"
"4","2","1","A2636","2018-10-23 14:32:44","A2636",\N,"1"
"5","1","0","A2636","2019-06-14 10:13:07","A2636","2019-06-14 10:27:39","4"
"6","1","0","A2636","2019-06-14 10:17:22","A2636","2019-06-14 10:23:10","2"
"7","1","0","A2636","2019-06-14 10:20:31","A2636","2019-06-14 10:28:03","4"
"8","1","0","A2636","2019-06-14 10:22:21","A2636",\N,"1"
"9","1","0","A2636","2019-06-14 10:27:10","A2636",\N,"1"
"10","1","0","A2636","2019-06-14 10:30:11","A2636","2019-06-14 10:38:18","3"
