"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"16","2","1","A1589","2018-10-04 12:18:47","A1589",\N,"1"
"18","5","1","A3210","2020-04-08 16:43:05","A3210","2020-04-08 17:11:01","2"
"19","6","2","A3210","2020-04-08 16:43:38","A3210","2020-04-08 17:12:29","2"
"20","5","2","A3210","2020-04-08 16:43:06","A3210","2020-04-08 17:13:38","2"
"21","5","3","A3210","2020-04-08 16:43:08","A3210","2020-04-08 17:14:36","2"
"22","6","3","A3210","2020-04-08 16:43:40","A3210","2020-04-08 17:15:38","2"
"23","6","1","A3210","2020-04-08 16:43:36","A3210","2020-04-08 17:18:23","2"
"24","7","4","A3210","2020-04-08 16:44:12","A3210","2020-04-08 17:19:19","2"
"25","7","3","A3210","2020-04-08 16:44:10","A3210","2020-04-08 17:20:13","2"
"26","7","1","A3210","2020-04-08 16:44:06","A3210","2020-04-08 17:22:21","2"
"27","7","2","A3210","2020-04-08 16:44:09","A3210","2020-04-08 17:23:17","2"
"28","7","6","A3210","2020-04-08 16:44:15","A3210","2020-04-08 17:24:12","2"
"29","7","10","A3210","2020-04-08 16:44:22","A3210","2020-04-08 17:27:02","2"
"30","7","9","A3210","2020-04-08 16:44:20","A3210","2020-04-08 17:25:10","2"
"31","7","7","A3210","2020-04-08 16:44:17","A3210","2020-04-08 17:26:05","2"
"32","7","8","A3210","2020-04-08 16:44:18","A3210","2020-04-08 17:27:57","2"
"33","7","5","A3210","2020-04-08 16:44:13","A3210","2020-04-08 17:28:53","2"
