"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
86971,30,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,31,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,32,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,33,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,36,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,37,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,38,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,150,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
86971,203,system,2018-08-03 23:22:47,system,2018-08-03 23:22:47,1
91476,30,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,31,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,32,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,33,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,36,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,37,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,38,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,150,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
91476,203,B91476,2019-01-23 12:57:55,B91476,2019-01-23 12:57:55,1
