"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","4","2017-08-22","2017-08-23","A2062","2017-08-22 11:49:30","A2062","2017-08-22 11:51:26","2"
"1","5","2017-10-01","2017-11-07","A2062","2017-08-22 11:49:30","A2062","2017-11-08 11:55:09","3"
"1","6","2017-08-24","2017-08-24","A2062","2017-08-22 11:51:26","A2062","2017-08-22 11:51:26","1"
"1","7","2017-08-25","2017-08-30","A2062","2017-08-22 11:51:26","A2062","2017-08-22 11:51:49","2"
"1","9","2017-09-01","2017-09-08","A2062","2017-08-22 11:51:48","A2062","2017-08-22 11:53:06","2"
"1","10","2017-08-31","2017-08-31","A2062","2017-08-22 11:52:12","A2062","2017-08-22 11:52:12","1"
"1","11","2017-09-09","2017-09-09","A2062","2017-08-22 11:53:06","A2062","2017-08-22 11:53:06","1"
"1","12","2017-09-10","2017-09-24","A2062","2017-08-22 11:53:06","A2062","2017-08-22 11:53:44","2"
"1","13","2017-09-25","2017-09-26","A2062","2017-08-22 11:53:44","A2062","2017-08-22 11:53:44","1"
"1","14","2017-09-27","2017-09-27","A2062","2017-08-22 11:53:44","A2062","2017-08-22 11:54:16","2"
"1","15","2017-09-28","2017-09-30","A2062","2017-08-22 11:54:16","A2062","2017-08-22 11:54:16","1"
"1","21","2017-11-08","2017-11-15","A2062","2017-11-08 11:56:06","A2062","2017-11-08 11:58:25","2"
"1","22","2017-11-16","2017-11-16","A2062","2017-11-08 11:58:21","A2062","2017-11-08 11:58:21","1"
"1","24","2017-11-17","2017-11-17","A2062","2017-11-08 11:58:25","A2062","2017-11-08 11:58:25","1"
"1","25","2017-11-18","2017-11-28","A2062","2017-11-08 11:58:25","A2062","2017-11-08 11:58:31","2"
"1","26","2017-11-29","2017-11-29","A2062","2017-11-08 11:58:28","A2062","2017-11-08 11:58:28","1"
"1","27","2017-11-30","2018-06-15","A2062","2017-11-08 11:58:28","B38210","2018-06-16 15:51:47","2"
"1","28","2018-06-16","2018-06-16","B38210","2018-06-16 15:51:46","B38210","2018-06-16 15:51:46","1"
"1","29","2018-06-17","2018-06-18","B38210","2018-06-16 15:51:46","B38210","2018-06-16 15:51:48","2"
"1","30","2018-06-19","2018-06-19","B38210","2018-06-16 15:51:47","B38210","2018-06-16 15:51:47","1"
"1","32","2018-06-20","2018-06-20","B38210","2018-06-16 15:51:48","B38210","2018-06-16 15:51:48","1"
"1","34","2018-06-21","2018-06-21","B38210","2018-06-16 15:51:48","B38210","2018-06-16 15:51:48","1"
"1","38","2018-06-23","2018-06-23","B38210","2018-06-16 15:51:49","B38210","2018-06-16 15:51:49","1"
"1","39","2018-06-24","2018-06-24","B38210","2018-06-16 15:51:50","B38210","2018-06-16 15:51:51","2"
"1","40","2018-06-25","2018-06-25","B38210","2018-06-16 15:51:50","B38210","2018-06-16 15:51:50","1"
"1","41","2018-06-26","2018-06-26","B38210","2018-06-16 15:51:50","B38210","2018-06-16 15:51:51","2"
"1","42","2018-06-27","2018-06-27","B38210","2018-06-16 15:51:51","B38210","2018-06-16 15:51:51","1"
"1","44","2018-06-28","2018-06-28","B38210","2018-06-16 15:51:51","B38210","2018-06-16 15:51:51","1"
"1","45","2018-06-29","2018-06-29","B38210","2018-06-16 15:51:51","B38210","2018-06-16 15:51:52","2"
"1","46","2018-06-30","2018-06-30","B38210","2018-06-16 15:51:52","B38210","2018-06-16 15:51:52","1"
"1","47","2018-07-01","2019-05-01","B38210","2018-06-16 15:51:52","A2636","2019-04-17 10:22:19","2"
"1","48","2018-06-22","2018-06-22","A2062","2018-06-18 12:46:19","A2062","2018-06-18 12:46:19","1"
"1","50","2019-05-03","2019-08-22","A2636","2019-04-17 10:22:19","A3219","2019-08-23 12:45:48","2"
"1","51","2019-05-02","2019-05-02","A2636","2019-04-17 10:23:13","A2636","2019-04-17 10:23:13","1"
"1","52","2019-08-23","2019-09-30","A3219","2019-08-23 12:45:47","A3219","2019-08-23 12:45:47","1"
"1","54","2019-10-01","2019-10-31","A3219","2019-08-23 12:45:56","A3179","2019-09-30 12:20:15","2"
"1","55","2019-11-01","2019-11-01","A3179","2019-09-30 12:20:15","A3179","2019-09-30 12:20:15","1"
"1","56","2019-11-02","2019-11-15","A3179","2019-09-30 12:20:15","A3211","2019-10-31 15:34:29","2"
"1","58","2019-11-16",\N,"A3211","2019-10-31 15:35:50","A3211","2019-10-31 15:35:50","1"
"2","3","2017-08-22","2017-08-29","A2062","2017-08-22 11:56:21","A2062","2017-08-22 11:57:04","2"
"2","4","2017-08-30","2017-08-31","A2062","2017-08-22 11:57:02","A2062","2017-08-22 11:57:02","1"
"2","5","2017-09-01","2017-11-07","A2062","2017-08-22 11:57:02","A2062","2017-11-08 11:59:27","2"
"2","6","2017-11-08","2018-02-16","A2062","2017-11-08 11:59:26","A2062","2018-02-05 11:23:55","2"
"2","7","2018-02-17","2018-02-17","A2062","2018-02-05 11:23:52","A2062","2018-02-05 11:23:52","1"
"2","8","2018-02-18","2018-06-15","A2062","2018-02-05 11:23:52","B38210","2018-06-16 15:55:09","2"
"2","9","2018-06-16","2018-06-16","B38210","2018-06-16 15:55:08","B38210","2018-06-16 15:55:08","1"
"2","10","2018-06-17","2018-06-17","B38210","2018-06-16 15:55:08","B38210","2018-06-16 15:55:09","2"
"2","11","2018-06-18","2018-06-18","B38210","2018-06-16 15:55:09","B38210","2018-06-16 15:55:09","1"
"2","12","2018-06-19","2018-06-19","B38210","2018-06-16 15:55:09","B38210","2018-06-16 15:55:10","2"
"2","13","2018-06-20","2018-06-20","B38210","2018-06-16 15:55:09","B38210","2018-06-16 15:55:09","1"
"2","15","2018-06-21","2018-06-21","B38210","2018-06-16 15:55:10","B38210","2018-06-16 15:55:10","1"
"2","16","2018-06-22","2018-06-24","B38210","2018-06-16 15:55:10","B38210","2018-06-16 15:55:11","2"
"2","17","2018-06-25","2018-06-25","B38210","2018-06-16 15:55:10","B38210","2018-06-16 15:55:10","1"
"2","19","2018-06-26","2018-06-26","B38210","2018-06-16 15:55:11","B38210","2018-06-16 15:55:11","1"
"2","20","2018-06-27","2018-06-29","B38210","2018-06-16 15:55:11","B38210","2018-06-16 15:55:12","2"
"2","21","2018-06-30","2018-06-30","B38210","2018-06-16 15:55:11","B38210","2018-06-16 15:55:11","1"
"2","22","2018-07-01","2018-07-01","B38210","2018-06-16 15:55:11","B38210","2018-06-16 15:55:12","2"
