"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
87003,30,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,31,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,32,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,33,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,36,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,37,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,38,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,150,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
87003,203,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
91471,30,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,31,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,32,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,33,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,36,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,37,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,38,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,150,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
91471,203,B91471,2019-01-23 12:46:54,B91471,2019-01-23 12:46:54,1
