"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2017-12-09","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-11-24 12:02:18","CUSTUMER","2017-11-24 12:02:18","0","1"
"2","2",\N,"1","1","1","2017-12-09","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-11-24 12:02:18","CUSTUMER","2017-11-24 12:02:18","0","1"
"3","2",\N,"1","1","1","2017-12-25","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2017-12-06 00:21:11","CUSTUMER","2017-12-06 00:21:11","0","1"
"4","2",\N,"1","1","1","2017-12-25","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2017-12-06 00:21:11","CUSTUMER","2017-12-06 00:21:11","0","1"
"5","2",\N,"1","1","1","2018-05-19","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-04-29 07:32:47","A2064","2018-05-15 11:49:54","1","2"
"6","2",\N,"1","1","1","2018-05-19","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-04-29 07:32:47","A2064","2018-05-15 11:49:54","1","2"
"7","2",\N,"1","1","1","2018-06-01","5","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2064","2018-05-15 11:49:54","A2064","2018-05-15 11:49:54","0","1"
"8","2",\N,"1","1","1","2018-06-01","5","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2064","2018-05-15 11:49:54","A2064","2018-05-15 11:49:54","0","1"
"9","2",\N,"1","9","1","2018-09-29","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-09 09:51:31","CUSTUMER","2018-09-09 09:51:31","0","1"
"10","2",\N,"1","9","1","2018-09-29","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-09-09 09:51:32","CUSTUMER","2018-09-09 09:51:32","0","1"
"11","2",\N,"1","11","1","2019-03-09","6","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-21 23:55:40","CUSTUMER","2019-02-21 23:55:40","0","1"
"12","2",\N,"1","11","1","2019-03-09","6","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-02-21 23:55:40","CUSTUMER","2019-02-21 23:55:40","0","1"
"13","2",\N,"6","3","1","2020-04-09","4","標準（月～土）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2020-04-02 22:26:48","CUSTUMER","2020-04-02 22:26:48","0","1"
"14","2",\N,"6","3","1","2020-04-09","4","標準（月～土）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2020-04-02 22:26:48","CUSTUMER","2020-04-02 22:26:48","0","1"
