"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"17","4","0","A1589","2018-10-10 10:36:21","A1589",\N,"1"
"18","5","1","A3210","2020-04-07 16:45:15","A3210","2020-04-07 17:19:39","2"
"19","6","4","A3210","2020-04-07 16:46:01","A3210","2020-04-07 17:21:21","2"
"20","5","2","A3210","2020-04-07 16:45:17","A3210","2020-04-07 17:22:24","2"
"21","5","3","A3210","2020-04-07 16:45:18","A3210","2020-04-07 17:23:32","2"
"22","6","6","A3210","2020-04-07 16:46:04","A3210","2020-04-07 17:24:29","2"
"23","6","5","A3210","2020-04-07 16:46:03","A3210","2020-04-07 17:25:33","2"
"24","7","12","A3210","2020-04-07 16:47:00","A3210","2020-04-07 17:26:32","2"
"25","7","11","A3210","2020-04-07 16:46:58","A3210","2020-04-07 17:27:52","2"
"26","7","13","A3210","2020-04-07 16:47:02","A3210","2020-04-07 17:28:53","2"
"27","7","16","A3210","2020-04-07 16:47:06","A3210","2020-04-07 17:29:59","2"
"28","7","17","A3210","2020-04-07 16:47:08","A3210","2020-04-07 17:34:35","2"
"29","7","20","A3210","2020-04-07 16:47:13","A3210","2020-04-07 17:37:52","2"
"30","7","19","A3210","2020-04-07 16:47:12","A3210","2020-04-07 17:35:41","2"
"31","7","18","A3210","2020-04-07 16:47:10","A3210","2020-04-07 17:36:51","2"
"32","7","15","A3210","2020-04-07 16:47:05","A3210","2020-04-07 17:38:54","2"
"33","7","14","A3210","2020-04-07 16:47:03","A3210","2020-04-07 17:39:52","2"
