"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20364","1","1","A3212","2019-10-09 19:13:13","A3212",\N,"1"
"20624","3","1","A3212","2019-10-09 19:13:38","A3212",\N,"1"
"20626","3","2","A3212","2019-10-09 19:13:39","A3212",\N,"1"
"20627","3","3","A3212","2019-10-09 19:13:41","A3212",\N,"1"
"20628","3","4","A3212","2019-10-09 19:13:43","A3212",\N,"1"
"20634","1","2","A3212","2019-10-09 19:13:15","A3212",\N,"1"
"20637","1","3","A3212","2019-10-09 19:13:17","A3212",\N,"1"
"20638","4","1","A3212","2019-10-09 19:13:30","A3212",\N,"1"
"20639","5","1","A2064","2017-11-17 17:08:25","A2064",\N,"1"
"20641","5","0","A2062","2018-01-19 09:41:40","A2062",\N,"1"
"20642","1","4","A3212","2019-10-09 19:13:18","A3212",\N,"1"
"20643","6","3","A3212","2019-10-09 19:14:10","A3212",\N,"1"
"20644","6","2","A3212","2019-10-09 19:14:08","A3212",\N,"1"
"20645","3","5","A3212","2019-10-09 19:13:44","A3212",\N,"1"
"20646","6","4","A3212","2019-10-09 19:14:11","A3212",\N,"1"
"20647","6","5","A3212","2019-10-09 19:14:13","A3212",\N,"1"
"20648","7","1","A3212","2019-10-09 19:13:53","A3212",\N,"1"
"20649","1","5","A3212","2019-10-09 19:13:20","A3212",\N,"1"
"20650","6","1","A3212","2019-10-09 19:14:02","A3212",\N,"1"
"20651","8","1","A3212","2019-10-09 21:43:46","A3212",\N,"1"
"20652","11","1","A3271","2019-09-04 14:07:50","A3271","2019-11-28 14:39:55","6"
"20653","11","2","A3271","2019-09-04 14:07:52","A3271","2019-11-28 14:40:17","6"
"20654","11","3","A3271","2019-09-04 14:07:54","A3271","2019-11-28 14:40:34","7"
"20655","11","4","A3271","2019-09-04 14:07:55","A3271","2019-11-28 14:40:48","6"
"20656","9","5","A3271","2019-09-04 14:03:04","A3271","2019-11-28 14:41:06","5"
"20657","9","2","A3271","2019-09-04 14:02:59","A3271","2019-11-28 14:41:20","4"
"20658","12","1","A3271","2019-09-04 14:09:08","A3271","2019-11-28 14:41:35","3"
"20659","12","2","A3271","2019-09-04 14:09:09","A3271","2019-11-28 14:41:50","3"
"20660","12","3","A3271","2019-09-04 14:09:11","A3271","2019-11-28 14:42:08","3"
"20661","12","4","A3271","2019-09-04 14:09:12","A3271","2019-11-28 14:42:23","4"
"20662","12","5","A3271","2019-09-04 14:09:14","A3271","2019-11-28 14:42:40","4"
"20663","9","3","A3271","2019-09-04 14:03:01","A3271","2019-11-28 14:42:56","4"
"20664","9","1","A3271","2019-09-04 14:02:57","A3271","2019-11-28 14:44:23","4"
"20665","10","1","A3271","2019-09-04 14:06:42","A3271","2019-11-28 14:44:39","3"
"20666","13","1","A3271","2019-09-04 14:15:20","A3271","2019-11-28 14:44:56","5"
"20667","9","4","A3271","2019-09-04 14:03:02","A3271","2019-11-28 14:43:43","4"
