"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-03-07 10:38:51","A3271","2019-09-30 20:15:51","4"
"2","2","1","A3271","2019-03-07 10:40:08","A3271","2019-09-30 20:15:58","6"
"3","3","1","A3271","2019-03-07 10:41:14","A3271","2019-09-30 20:16:06","6"
"4","4","1","A3271","2019-03-07 10:42:36","A3271","2019-09-30 20:16:13","4"
"5","5","1","A2636","2019-03-18 12:01:46","A2636",\N,"1"
"6","7","1","A3271","2019-04-04 10:11:45","A3271","2019-09-30 20:16:20","4"
"7","8","1","A3271","2019-04-04 10:13:52","A3271","2019-09-30 20:16:28","4"
"8","9","1","A3271","2019-04-04 10:15:41","A3271","2019-09-30 20:16:38","4"
"9","11","1","A3271","2019-04-04 10:17:36","A3271","2019-09-30 20:16:57","5"
"10","10","1","A3271","2019-04-04 10:16:59","A3271","2019-09-30 20:16:45","4"
"11","12","1","B86814","2019-07-09 08:54:02","B86814","2019-10-18 08:26:30","6"
"12","13","0","B86814","2019-07-09 09:22:11","B86814","2019-10-18 08:26:41","5"
"13","14","0","B86814","2019-07-09 09:24:12","B86814","2019-10-18 08:25:35","6"
"14","15","0","B86814","2019-07-09 09:25:25","B86814","2019-10-18 08:26:53","6"
"15","16","0","B86814","2019-07-09 09:26:45","B86814","2019-10-18 08:26:01","8"
"16","17","0","B86814","2019-07-09 09:28:44","B86814","2019-10-18 08:26:19","6"
"17","18","0","B86814","2019-07-09 09:32:06","B86814","2019-10-18 08:27:04","7"
"18","19","0","B86814","2019-07-09 09:33:48","B86814","2019-10-18 08:27:15","6"
"19","20","0","B86814","2019-07-09 09:35:31","B86814","2019-10-18 08:27:26","5"
