"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"20899","5","1","A3220","2019-09-04 10:52:03","A3220",\N,"1"
"20900","6","1","A3218","2019-09-04 10:47:56","A3218","2019-09-26 13:29:17","2"
"20901","3","1","A3218","2019-09-04 10:47:18","A3218","2019-09-26 13:29:08","2"
"21764","9","2","A3218","2019-09-04 11:22:30","A3218","2019-09-26 13:28:35","2"
"21765","9","1","A3218","2019-09-04 11:22:28","A3218","2019-09-26 13:28:20","2"
"21766","10","1","A3218","2019-09-04 10:51:22","A3218","2019-09-26 13:28:50","2"
"21767","1","1","A3218","2019-09-04 10:48:31","A3218","2019-09-26 13:28:59","2"
"21768","4","0","A2062","2017-09-10 18:13:52","A2062",\N,"1"
"21769","4","0","A2064","2017-10-10 12:14:54","A2064","2017-10-10 16:00:19","3"
"21770","5","2","A3220","2019-09-04 10:52:10","A3220",\N,"1"
"21771","5","3","A3220","2019-09-04 10:52:11","A3220",\N,"1"
"21772","8","1","A3218","2019-09-04 10:50:30","A3218","2019-09-26 13:28:27","2"
"21773","7","1","A3218","2019-09-04 10:49:57","A3218","2019-09-26 13:28:43","2"
"21774","14","1","A3271","2019-09-04 10:49:45","A3271","2019-11-28 14:49:01","3"
"21775","16","1","A3271","2019-09-04 10:50:52","A3271","2019-11-28 14:49:18","3"
"21776","15","1","A3271","2019-09-04 10:50:16","A3271","2019-11-28 14:49:31","3"
"21777","14","2","A3271","2019-09-04 10:49:46","A3271","2019-11-28 14:49:44","3"
"21778","13","1","A3271","2019-09-04 10:48:49","A3271","2019-11-28 14:50:01","3"
"21779","12","1","A3271","2019-09-04 10:48:16","A3271","2019-11-28 14:50:16","5"
"21780","11","1","A3271","2019-09-04 10:47:42","A3271","2019-11-28 14:50:29","4"
"21781","17","1","A3271","2019-09-04 10:51:53","A3271","2019-11-28 14:50:40","4"
