"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2019-08-28","A3211","2019-08-06 12:44:13","A3211","2019-08-06 12:44:13","1"
"1","2019-09-30","A3211","2019-08-06 12:44:29","A3211","2019-08-06 12:44:29","1"
"1","2019-10-18","A3211","2019-08-06 12:44:17","A3211","2019-08-06 12:44:17","1"
"1","2019-10-19","A3211","2019-08-06 12:44:16","A3211","2019-08-06 12:44:16","1"
"1","2019-10-26","A3211","2019-08-06 12:44:15","A3211","2019-08-06 12:44:15","1"
"1","2019-11-02","A3211","2019-08-06 12:44:19","A3211","2019-08-06 12:44:19","1"
"1","2019-11-05","A3211","2019-08-06 13:06:28","A3211","2019-08-06 13:06:28","1"
"1","2019-11-06","B92560","2019-10-26 17:14:15","B92560","2019-10-26 17:14:15","1"
"1","2019-11-13","B92560","2019-10-26 17:14:18","B92560","2019-10-26 17:14:18","1"
"1","2019-12-07","A3211","2019-08-06 12:44:21","A3211","2019-08-06 12:44:21","1"
"1","2019-12-11","B92560","2019-10-26 17:14:24","B92560","2019-10-26 17:14:24","1"
"1","2019-12-12","B92560","2019-10-26 17:14:26","B92560","2019-10-26 17:14:26","1"
"1","2019-12-13","B92560","2019-10-26 17:14:27","B92560","2019-10-26 17:14:27","1"
"1","2019-12-14","B92560","2019-10-26 17:14:28","B92560","2019-10-26 17:14:28","1"
"1","2019-12-16","B92560","2019-10-26 17:14:29","B92560","2019-10-26 17:14:29","1"
"1","2019-12-17","B92560","2019-10-26 17:14:31","B92560","2019-10-26 17:14:31","1"
"1","2019-12-18","A3211","2019-08-06 12:44:22","A3211","2019-08-06 12:44:22","1"
"1","2019-12-30","A3211","2019-08-06 12:44:24","A3211","2019-08-06 12:44:24","1"
"1","2019-12-31","A3211","2019-08-06 12:44:23","A3211","2019-08-06 12:44:23","1"
"1","2020-01-02","B92560","2019-10-26 17:14:34","B92560","2019-10-26 17:14:34","1"
"1","2020-01-03","B92560","2019-10-26 17:14:35","B92560","2019-10-26 17:14:35","1"
"1","2020-01-04","B92560","2019-10-26 17:14:36","B92560","2019-10-26 17:14:36","1"
"1","2020-02-07","B92560","2019-10-26 17:14:43","B92560","2019-10-26 17:14:43","1"
"1","2020-02-22","B92560","2019-10-26 17:14:47","B92560","2019-10-26 17:14:47","1"
"1","2020-03-05","B92560","2019-10-26 17:14:52","B92560","2019-10-26 17:14:52","1"
"5","2019-07-25","A2636","2019-07-25 09:59:19","A2636","2019-07-25 09:59:19","1"
"6","2019-07-25","A2636","2019-07-25 09:44:02","A2636","2019-07-25 09:44:02","1"
"6","2019-07-26","A2636","2019-07-25 09:44:03","A2636","2019-07-25 09:44:03","1"
"6","2019-07-27","A2636","2019-07-25 09:44:04","A2636","2019-07-25 09:44:04","1"
"6","2019-07-29","A2636","2019-07-25 09:44:07","A2636","2019-07-25 09:44:07","1"
"6","2019-07-30","A2636","2019-07-25 09:44:06","A2636","2019-07-25 09:44:06","1"
"6","2019-07-31","A2636","2019-07-25 09:44:05","A2636","2019-07-25 09:44:05","1"
"6","2019-08-02","A2636","2019-07-25 09:44:10","A2636","2019-07-25 09:44:10","1"
"6","2019-08-05","A2636","2019-07-25 09:44:12","A2636","2019-07-25 09:44:12","1"
"6","2019-08-20","A2636","2019-07-25 09:44:13","A2636","2019-07-25 09:44:13","1"
"6","2019-08-21","A2636","2019-07-25 09:44:14","A2636","2019-07-25 09:44:14","1"
"6","2019-08-22","A2636","2019-07-25 09:44:15","A2636","2019-07-25 09:44:15","1"
"6","2019-08-23","A2636","2019-07-25 09:44:17","A2636","2019-07-25 09:44:17","1"
"6","2019-08-28","A2636","2019-07-25 09:44:20","A2636","2019-07-25 09:44:20","1"
"6","2019-08-29","A2636","2019-07-25 09:44:20","A2636","2019-07-25 09:44:20","1"
"6","2019-09-03","A2636","2019-07-25 09:44:26","A2636","2019-07-25 09:44:26","1"
"6","2019-09-04","A2636","2019-07-25 09:44:27","A2636","2019-07-25 09:44:27","1"
"6","2019-09-05","A2636","2019-07-25 09:44:27","A2636","2019-07-25 09:44:27","1"
"6","2019-09-28","A2636","2019-07-25 09:44:32","A2636","2019-07-25 09:44:32","1"
"6","2019-09-30","A2636","2019-07-25 09:44:33","A2636","2019-07-25 09:44:33","1"
"6","2019-10-18","A2636","2019-07-25 09:44:42","A2636","2019-07-25 09:44:42","1"
