"LINE_ID","SHIFT_CALENDAR_ID","SHIFT_ID","REPETITION_TP","REPETITION_DATA","SETTING_NAME","TIMEZONE_PATTERN_ID","DISPLAY_TEXT","BACKGROUND_COLOR","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","2","9_3","繰り返し設定1","2","","FFFFFF","A2062","2017-08-23 15:14:39","A2062","2017-08-23 15:14:39","1"
"1","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A2062","2017-08-23 15:14:39","A2062","2017-08-23 15:14:39","1"
"1","3","1","2","9_3","繰り返し設定1","3","","FFFFFF","A1589","2017-10-03 13:19:55","A1589","2017-10-03 13:19:55","1"
"1","3","1","2","9_6","繰り返し設定1","3","","FFFFFF","A1589","2017-10-03 13:19:55","A1589","2017-10-03 13:19:55","1"
"2","1","1","2","9_1","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 15:16:02","A2062","2017-08-23 15:16:02","1"
"2","1","1","2","9_2","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 15:16:02","A2062","2017-08-23 15:16:02","1"
"2","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 15:16:02","A2062","2017-08-23 15:16:02","1"
"2","1","1","2","9_4","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 15:16:02","A2062","2017-08-23 15:16:02","1"
"2","1","1","2","9_5","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 15:16:02","A2062","2017-08-23 15:16:02","1"
"2","1","1","2","9_6","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 15:16:02","A2062","2017-08-23 15:16:02","1"
"2","2","1","2","9_1","繰り返し設定1","2","","FFFFFF","A2062","2017-11-10 10:40:27","A2062","2017-11-10 10:40:27","1"
"2","2","1","2","9_2","繰り返し設定1","2","","FFFFFF","A2062","2017-11-10 10:40:27","A2062","2017-11-10 10:40:27","1"
"2","2","1","2","9_3","繰り返し設定1","2","","FFFFFF","A2062","2017-11-10 10:40:27","A2062","2017-11-10 10:40:27","1"
"2","2","1","2","9_4","繰り返し設定1","2","","FFFFFF","A2062","2017-11-10 10:40:27","A2062","2017-11-10 10:40:27","1"
"2","2","1","2","9_5","繰り返し設定1","2","","FFFFFF","A2062","2017-11-10 10:40:27","A2062","2017-11-10 10:40:27","1"
"2","2","1","2","9_6","繰り返し設定1","2","","FFFFFF","A2062","2017-11-10 10:40:27","A2062","2017-11-10 10:40:27","1"
"3","1","1","2","9_3","繰り返し設定1","1","","FFFFFF","A2062","2017-08-23 15:17:32","A2062","2017-08-23 15:17:32","1"
