"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3212","2019-09-05 19:42:24","A3212","2019-09-25 12:25:31","4"
"2","1","2","A3212","2019-09-05 19:42:26","A3212","2019-09-25 12:26:17","3"
"3","1","3","A3212","2019-09-05 19:42:27","A3212","2019-09-25 12:26:31","3"
"4","2","1","A3212","2019-09-05 19:45:19","A3212","2019-09-25 12:26:44","4"
"5","3","1","A3212","2019-09-05 19:46:08","A3212","2019-09-25 12:27:01","4"
"6","4","1","A3212","2017-11-16 15:41:12","A3212","2019-09-25 12:27:23","6"
"7","1","4","A3212","2019-09-05 19:42:29","A3212","2019-09-25 12:27:12","4"
"8","1","5","A3212","2019-09-05 19:42:31","A3212","2019-09-25 12:27:33","3"
"9","1","6","A3212","2019-09-05 19:42:32","A3212","2019-09-25 12:27:44","3"
"10","5","1","A1589","2017-11-30 15:40:34","A1589",\N,"1"
"11","6","1","A3271","2019-09-05 19:43:39","A3271","2019-11-27 11:25:57","6"
"12","6","4","A3271","2019-09-05 19:43:44","A3271","2019-11-27 11:26:14","5"
"13","6","6","A3271","2019-09-05 19:43:47","A3271","2019-11-27 11:26:28","5"
"14","7","1","A3271","2019-09-05 19:45:36","A3271","2019-11-27 11:26:42","6"
"15","8","1","A3271","2019-09-05 19:47:08","A3271","2019-11-27 11:27:00","5"
"16","4","0","A3271","2019-09-05 19:34:50","A3271","2019-11-27 11:27:15","4"
"17","6","5","A3271","2019-09-05 19:43:45","A3271","2019-11-27 11:27:30","6"
"18","6","3","A3271","2019-09-05 19:43:42","A3271","2019-11-27 11:27:50","5"
"19","6","2","A3271","2019-09-05 19:43:40","A3271","2019-11-27 11:28:09","6"
