"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2019-07-01 10:18:56","A3271","2020-04-09 17:49:53","5"
"5","2","1","A3271","2020-03-02 09:56:49","A3271","2020-04-09 17:56:35","3"
"7","4","1","A3271","2018-06-01 15:05:04","A3271","2020-04-09 17:58:51","5"
"8","3","1","A3271","2020-03-02 10:04:51","A3271","2020-04-09 18:01:37","2"
"9","5","0","A2064","2017-10-30 16:51:32","A2064","2017-10-30 16:52:58","2"
"10","6","1","A2636","2018-06-08 09:29:03","A2636","2018-08-06 11:47:06","2"
"11","7","1","A2636","2018-06-08 09:30:17","A2636","2018-08-06 11:47:29","2"
"12","9","1","A3221","2018-06-08 09:33:42","A3221","2019-09-25 11:33:07","3"
"13","8","1","A2636","2018-06-08 09:31:27","A2636","2018-08-06 11:48:20","2"
"14","10","1","A2062","2018-06-08 09:30:01","A2062","2018-09-27 15:09:35","7"
"15","11","1","A2062","2018-06-08 09:30:30","A2062","2018-09-27 15:17:06","7"
"16","13","1","A3221","2018-06-08 09:35:26","A3221","2019-09-25 11:32:31","8"
"17","12","1","A2062","2018-06-08 09:32:02","A2062","2018-09-27 15:22:08","7"
