"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2018-09-05","3","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2018-08-17 12:02:36","A2062","2018-09-25 20:32:13","1","2"
"2","2",\N,"1","1","1","2018-09-05","3","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2018-08-17 12:02:36","A2062","2018-09-25 20:32:13","1","2"
"3","2",\N,"1","1","1","2018-09-18","2","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2018-08-17 15:39:51","A2062","2018-08-17 15:39:51","0","1"
"4","2",\N,"1","1","1","2018-09-18","2","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2018-08-17 15:39:51","A2062","2018-08-17 15:39:51","0","1"
"5","2",\N,"1","1","1","2018-10-03","3","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-11 14:47:03","CUSTUMER","2018-09-11 14:47:03","0","1"
"6","2",\N,"1","1","1","2018-10-03","3","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-09-11 14:47:03","CUSTUMER","2018-09-11 14:47:03","0","1"
"7","2",\N,"1","1","1","2018-09-27","4","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2018-09-25 20:32:13","A2062","2018-09-25 20:32:13","0","1"
"8","2",\N,"1","1","1","2018-09-27","4","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2018-09-25 20:32:13","A2062","2018-09-25 20:32:13","0","1"
"9","2",\N,"1","1","1","2018-12-05","3","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-13 15:34:48","CUSTUMER","2018-11-13 15:34:48","0","1"
"10","2",\N,"1","1","1","2018-12-05","3","標準（月～土）","帯1","0",\N,"3","0","0000","2300","1","1","1","CUSTUMER","2018-11-13 15:34:48","CUSTUMER","2018-11-13 15:34:48","0","1"
