"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3271","2018-07-18 10:44:07","A3271","2020-01-15 14:14:45","15"
"2","1","2","A3271","2018-07-18 10:44:08","A3271","2020-01-15 14:14:59","11"
"3","1","3","A3271","2018-07-18 10:44:09","A3271","2020-01-15 14:15:15","10"
"4","1","4","A3271","2018-07-18 10:44:10","A3271","2020-01-15 14:15:31","10"
"5","1","5","A3271","2018-07-18 10:44:11","A3271","2020-01-15 14:15:46","9"
"6","1","6","A3271","2018-07-18 10:44:12","A3271","2020-01-15 14:16:02","8"
"7","1","7","A3271","2018-07-18 10:44:14","A3271","2020-01-15 14:16:17","7"
"8","1","8","A3271","2018-07-18 10:44:15","A3271","2020-01-15 14:16:31","7"
"9","1","9","A3271","2018-07-18 10:44:16","A3271","2020-01-15 14:16:45","8"
"10","1","10","A3271","2018-07-18 10:44:17","A3271","2020-01-15 14:16:58","8"
"11","1","11","A3271","2018-07-18 10:44:18","A3271","2020-01-15 14:17:14","9"
"12","2","1","A2636","2018-07-18 10:56:37","A2636","2018-07-18 11:51:51","2"
