"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
93594,30,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,31,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,32,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,33,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,36,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,37,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,38,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,150,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
93594,203,A1589,2019-05-10 18:20:13,A1589,2019-05-10 18:20:13,1
94262,30,A1589,2019-05-10 18:12:13,A1589,2019-05-10 18:12:13,1
94262,31,A1589,2019-05-10 18:12:12,A1589,2019-05-10 18:12:12,1
94262,32,A1589,2019-05-10 18:12:12,A1589,2019-05-10 18:12:12,1
94262,33,A1589,2019-05-10 18:12:12,A1589,2019-05-10 18:12:12,1
94262,36,A1589,2019-05-10 18:12:13,A1589,2019-05-10 18:12:13,1
94262,37,A1589,2019-05-10 18:12:13,A1589,2019-05-10 18:12:13,1
94262,38,A1589,2019-05-10 18:12:13,A1589,2019-05-10 18:12:13,1
94262,150,A1589,2019-05-10 18:12:13,A1589,2019-05-10 18:12:13,1
94262,203,A1589,2019-05-10 18:12:13,A1589,2019-05-10 18:12:13,1
