"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2","2020-05-10","A3271","2020-03-23 17:15:43","A3271","2020-03-23 17:15:43","1"
"4","2020-05-10","A3271","2020-03-23 17:15:57","A3271","2020-03-23 17:15:57","1"
"5","2020-05-10","A3271","2020-03-23 17:16:12","A3271","2020-03-23 17:16:12","1"
"6","2020-05-10","A3271","2020-03-23 17:15:34","A3271","2020-03-23 17:15:34","1"
"7","2020-04-19","A3271","2020-04-08 15:58:48","A3271","2020-04-08 15:58:48","1"
"7","2020-05-03","A3211","2020-04-06 18:25:56","A3211","2020-04-06 18:25:56","1"
"7","2020-05-04","A3211","2020-04-06 18:25:56","A3211","2020-04-06 18:25:56","1"
"7","2020-05-10","A3271","2020-03-23 17:16:50","A3271","2020-03-23 17:16:50","1"
"8","2019-09-25","B94262","2019-09-02 11:11:19","B94262","2019-09-02 11:11:19","1"
"9","2020-05-03","A3211","2020-04-06 18:21:52","A3211","2020-04-06 18:21:52","1"
"9","2020-05-04","A3211","2020-04-06 18:21:53","A3211","2020-04-06 18:21:53","1"
"9","2020-05-10","A3271","2020-03-23 17:16:28","A3271","2020-03-23 17:16:28","1"
"10","2020-04-19","A3271","2020-04-08 15:58:12","A3271","2020-04-08 15:58:12","1"
"10","2020-05-03","A3211","2020-04-06 19:54:44","A3211","2020-04-06 19:54:44","1"
"10","2020-05-04","A3211","2020-04-06 19:54:44","A3211","2020-04-06 19:54:44","1"
