"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
90130,30,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,31,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,32,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,33,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,36,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,37,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,38,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,150,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
90130,203,system,2018-11-27 10:36:32,system,2018-11-27 10:36:32,1
91864,30,B90130,2019-02-04 10:13:22,B90130,2019-02-04 10:13:22,1
91864,31,B90130,2019-02-04 10:13:22,B90130,2019-02-04 10:13:22,1
91864,37,B90130,2019-02-04 10:13:22,B90130,2019-02-04 10:13:22,1
91864,38,B90130,2019-02-04 10:13:22,B90130,2019-02-04 10:13:22,1
91864,150,B90130,2019-02-04 10:13:22,B90130,2019-02-04 10:13:22,1
