"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","5","1","2018-08-03","5","標準A（月・火・水・金・土）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-07-28 14:56:04","B85023","2018-07-30 13:35:47","0","1"
"2","2",\N,"1","5","1","2018-08-03","5","標準A（月・火・水・金・土）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-07-28 14:56:04","B85023","2018-07-30 13:35:47","0","1"
"3","2",\N,"1","7","1","2018-08-06","1","標準A（月・火・水・金・土）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-01 16:13:06","A2062","2018-08-03 12:06:12","0","1"
"4","2",\N,"1","7","1","2018-08-06","1","標準A（月・火・水・金・土）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-08-01 16:13:06","A2062","2018-08-03 12:06:12","0","1"
"5","2",\N,"1","7","1","2018-08-06","1","標準A（月・火・水・金・土）","帯1","0",\N,"2","0","0000","2300","1","1","2","A2062","2018-08-03 12:07:50","A2062","2018-08-03 12:07:50","0","1"
"6","2",\N,"1","25","1","2018-08-18","6","標準A（月・火・水・金・土）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-14 16:38:56","CUSTUMER","2018-08-14 16:38:56","0","1"
"7","2",\N,"1","25","1","2018-08-18","6","標準A（月・火・水・金・土）","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-08-14 16:38:56","CUSTUMER","2018-08-14 16:38:56","0","1"
"8","2",\N,"1","96","1","2018-09-21","5","標準A（月・火・水・金・土）","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-15 22:17:00","A2062","2018-09-14 12:46:18","0","1"
"9","2",\N,"1","96","1","2018-09-21","5","標準A（月・火・水・金・土）","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-08-15 22:17:00","A2062","2018-09-14 12:46:18","0","1"
"10","2",\N,"1","30","1","2018-08-28","2","標準A（月・火・水・金・土）","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-08-21 13:17:49","A2062","2018-08-21 16:21:42","0","1"
