"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
86984,30,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,31,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,32,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,33,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,36,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,37,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,38,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,150,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86984,203,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
91369,30,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,31,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,32,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,33,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,36,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,37,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,38,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,150,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
91369,203,A2636,2019-01-22 17:36:12,A2636,2019-01-22 17:36:12,1
