"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","A3211","2017-12-07 17:18:18","A3211","2020-04-03 09:36:28","21"
"7","1","2","A3211","2017-12-07 17:18:18","A3211","2020-04-03 09:36:55","22"
"8","2","1","A3211","2017-12-07 10:44:53","A3211","2020-04-03 09:37:45","22"
"9","2","2","A3211","2017-12-07 10:44:53","A3211","2020-04-03 09:39:06","21"
"10","3","2","A3211","2017-12-07 10:45:14","A3211","2020-04-03 09:39:37","21"
"11","3","1","A3211","2017-12-07 10:45:14","A3211","2020-04-03 09:40:08","19"
"12","4","1","A2062","2017-12-07 17:17:47","A2062","2019-03-19 17:11:28","7"
"13","4","2","A2062","2017-12-07 17:17:47","A2062","2019-03-19 17:16:37","7"
"14","4","3","A2062","2017-12-07 17:17:47","A2062","2019-03-19 17:24:27","8"
"15","4","6","A2062","2017-12-07 17:17:47","A2062","2019-03-19 17:25:14","8"
"16","4","5","A2062","2017-12-07 17:17:47","A2062","2019-03-19 17:25:47","8"
"17","4","4","A2062","2017-12-07 17:17:47","A2062","2019-03-19 17:27:10","8"
"18","5","1","A2064","2018-02-05 11:35:28","A2064",\N,"1"
"19","9","1","A3211","2020-02-07 16:19:59","A3211","2020-04-03 09:40:37","4"
"20","10","1","A3211","2020-02-07 16:20:18","A3211","2020-04-03 09:41:57","4"
"21","11","1","A3211","2020-02-07 16:20:54","A3211","2020-04-03 09:42:22","4"
"22","7","2","A3211","2020-02-07 16:37:53","A3211","2020-04-03 09:41:23","4"
"23","6","3","A3211","2020-02-07 16:12:41","A3211","2020-04-03 09:43:15","4"
"24","6","2","A3211","2020-02-07 16:12:39","A3211","2020-04-03 09:44:13","4"
"25","7","1","A3211","2020-02-07 16:37:51","A3211","2020-04-03 09:46:10","3"
"26","8","1","A3211","2020-02-07 16:19:28","A3211","2020-04-03 09:45:28","4"
"27","6","1","A3211","2020-02-07 16:12:38","A3211","2020-04-03 09:42:46","4"
