"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2018-10-29","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-25 20:31:24","CUSTUMER","2018-09-25 20:31:24","0","1"
"2","2",\N,"1","1","1","2018-10-29","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-09-25 20:31:24","CUSTUMER","2018-09-25 20:31:24","0","1"
"3","2",\N,"1","1","1","2018-11-14","3","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-01 16:23:13","A2062","2018-11-22 20:26:34","1","2"
"4","2",\N,"1","1","1","2018-11-14","3","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-10-01 16:23:13","A2062","2018-11-22 20:26:34","1","2"
"5","2",\N,"1","1","1","2018-12-10","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-11-08 19:03:21","CUSTUMER","2018-11-08 19:03:21","0","1"
"6","2",\N,"1","1","1","2018-12-10","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-11-08 19:03:21","CUSTUMER","2018-11-08 19:03:21","0","1"
"7","2",\N,"1","1","1","2018-12-03","1","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"A2062","2018-11-22 20:26:34","A2062","2018-11-22 20:26:34","0","1"
"8","2",\N,"1","1","1","2018-12-03","1","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","A2062","2018-11-22 20:26:34","A2062","2018-11-22 20:26:34","0","1"
"9","2",\N,"1","1","1","2019-01-30","3","標準","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2018-12-29 17:02:07","B82414","2019-01-04 14:01:20","1","2"
"10","2",\N,"1","1","1","2019-01-30","3","標準","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2018-12-29 17:02:07","B82414","2019-01-04 14:01:20","1","2"
"11","2",\N,"3","1","1","2019-02-08","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"B82414","2019-01-04 14:01:20","B82414","2019-01-04 14:01:20","0","1"
"12","2",\N,"3","1","1","2019-02-08","5","人間ドック","帯1","0",\N,"1","0","0000","2300","1","1","1","B82414","2019-01-04 14:01:20","B82414","2019-01-04 14:01:20","0","1"
"13","2",\N,"1","3","1","2019-04-02","2","レディースドック","帯1","0",\N,"1","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-13 16:14:41","CUSTUMER","2019-02-13 16:14:41","0","1"
"14","2",\N,"1","3","1","2019-04-02","2","レディースドック","帯1","0",\N,"1","0","0000","2300","1","1","1","CUSTUMER","2019-02-13 16:14:41","CUSTUMER","2019-02-13 16:14:41","0","1"
