"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2018-08-21","2018-08-31","A2636","2018-08-21 12:55:28","B84410","2018-08-28 08:57:55","2"
"1","2","2018-09-01","2018-09-01","B84410","2018-08-28 08:57:55","B84410","2018-08-28 08:57:55","1"
"1","3","2018-09-02","2018-09-07","B84410","2018-08-28 08:57:55","B84410","2018-08-28 08:57:55","2"
"1","4","2018-09-08","2018-09-08","B84410","2018-08-28 08:57:55","B84410","2018-08-28 08:57:55","1"
"1","5","2018-09-09","2018-09-14","B84410","2018-08-28 08:57:55","B84410","2018-08-28 08:57:55","2"
"1","6","2018-09-15","2018-09-15","B84410","2018-08-28 08:57:55","B84410","2018-08-28 08:57:55","1"
"1","7","2018-09-16","2018-09-16","B84410","2018-08-28 08:57:55","B84410","2018-08-28 08:57:56","2"
"1","9","2018-09-18","2018-09-21","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","2"
"1","10","2018-09-22","2018-09-22","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","1"
"1","11","2018-09-23","2018-09-23","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","2"
"1","13","2018-09-25","2018-09-28","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","2"
"1","14","2018-09-29","2018-09-29","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","1"
"1","15","2018-09-30","2018-10-05","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","2"
"1","16","2018-10-06","2018-10-06","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","1"
"1","17","2018-10-07","2018-10-07","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","2"
"1","19","2018-10-09","2018-10-12","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","2"
"1","20","2018-10-13","2018-10-13","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","1"
"1","21","2018-10-14","2018-10-19","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","2"
"1","22","2018-10-20","2018-10-20","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:56","1"
"1","23","2018-10-21","2018-10-26","B84410","2018-08-28 08:57:56","B84410","2018-08-28 08:57:57","2"
"1","24","2018-10-27","2018-10-27","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","1"
"1","25","2018-10-28","2018-11-02","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","2"
"1","27","2018-11-04","2018-11-09","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","2"
"1","28","2018-11-10","2018-11-10","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","1"
"1","29","2018-11-11","2018-11-16","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","2"
"1","30","2018-11-17","2018-11-17","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","1"
"1","31","2018-11-18","2018-11-22","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","2"
"1","34","2018-11-24","2018-11-24","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:57:57","1"
"1","35","2018-11-25","2018-11-30","B84410","2018-08-28 08:57:57","B84410","2018-08-28 08:59:50","2"
"1","36","2018-09-17","2018-09-17","B84410","2018-08-28 08:59:49","B84410","2018-08-28 08:59:49","1"
"1","37","2018-09-24","2018-09-24","B84410","2018-08-28 08:59:49","B84410","2018-08-28 08:59:49","1"
"1","38","2018-10-08","2018-10-08","B84410","2018-08-28 08:59:49","B84410","2018-08-28 08:59:49","1"
"1","39","2018-11-03","2018-11-03","B84410","2018-08-28 08:59:49","B84410","2018-08-28 08:59:49","1"
"1","40","2018-11-23","2018-11-23","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","41","2018-12-01","2018-12-01","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","42","2018-12-02","2018-12-02","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","2"
"1","43","2018-12-03","2018-12-03","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","45","2018-12-04","2018-12-04","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","47","2018-12-05","2018-12-05","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","49","2018-12-06","2018-12-06","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","51","2018-12-07","2018-12-07","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","53","2018-12-08","2018-12-08","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","54","2018-12-09","2018-12-09","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","2"
"1","55","2018-12-10","2018-12-10","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","57","2018-12-11","2018-12-11","B84410","2018-08-28 08:59:50","B84410","2018-08-28 08:59:50","1"
"1","59","2018-12-12","2018-12-12","B84410","2018-08-28 08:59:51","B84410","2018-08-28 08:59:51","1"
"1","61","2018-12-13","2018-12-13","B84410","2018-08-28 08:59:51","B84410","2018-08-28 08:59:51","1"
"1","63","2018-12-14","2018-12-14","B84410","2018-08-28 08:59:51","B84410","2018-08-28 08:59:51","1"
"1","65","2018-12-15","2018-12-15","B84410","2018-08-28 08:59:51","B84410","2018-08-28 08:59:51","1"
"1","66","2018-12-16","2018-12-16","B84410","2018-08-28 08:59:51","B84410","2018-08-28 08:59:51","2"
"1","67","2018-12-17","2018-12-17","B84410","2018-08-28 08:59:51","B84410","2018-08-28 08:59:51","1"
