"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2","1","A3271","2019-10-23 15:13:48","A3271",\N,"1"
"2","2","2","A3271","2019-10-23 15:13:50","A3271",\N,"1"
"3","2","3","A3271","2019-10-23 15:13:51","A3271",\N,"1"
"4","2","4","A3271","2019-10-23 15:13:53","A3271",\N,"1"
"5","1","1","A2636","2019-06-20 14:09:13","A2636",\N,"1"
"6","3","1","A3271","2019-10-23 15:42:45","A3271","2019-11-27 10:55:59","3"
"7","6","1","A3271","2019-10-23 15:47:37","A3271","2019-11-27 10:56:57","3"
"8","8","1","A3271","2019-10-23 15:49:33","A3271","2019-11-27 11:00:47","3"
"9","9","1","A3271","2019-10-23 15:52:11","A3271","2019-11-27 11:01:52","3"
"10","5","1","A3271","2019-10-23 15:43:58","A3271","2019-11-27 10:56:31","6"
"11","7","1","A3271","2019-10-23 15:48:20","A3271","2019-11-27 10:57:30","5"
"12","10","1","A3271","2019-10-23 15:49:56","A3271","2019-11-27 11:01:17","4"
