"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2017-09-02","A2062","2017-08-22 18:03:41","A2062","2017-08-22 18:03:41","1"
"1","2017-09-09","A2062","2017-08-22 18:03:44","A2062","2017-08-22 18:03:44","1"
"1","2017-09-11","A2062","2017-08-22 18:03:27","A2062","2017-08-22 18:03:27","1"
"1","2017-09-16","A2062","2017-08-22 18:03:47","A2062","2017-08-22 18:03:47","1"
"1","2017-09-18","A2062","2017-08-22 18:03:29","A2062","2017-08-22 18:03:29","1"
"1","2017-09-23","A2062","2017-08-22 18:03:49","A2062","2017-08-22 18:03:49","1"
"1","2017-09-25","A2062","2017-08-22 18:03:33","A2062","2017-08-22 18:03:33","1"
"1","2017-10-09","A2062","2017-08-22 18:03:58","A2062","2017-08-22 18:03:58","1"
"1","2017-10-16","A2062","2017-08-22 18:03:59","A2062","2017-08-22 18:03:59","1"
"1","2017-11-03","A2062","2017-08-22 18:04:11","A2062","2017-08-22 18:04:11","1"
"1","2017-11-23","A2062","2017-08-22 18:04:17","A2062","2017-08-22 18:04:17","1"
"1","2017-12-23","A2062","2017-08-22 18:04:32","A2062","2017-08-22 18:04:32","1"
"1","2017-12-30","A2062","2017-08-22 18:04:29","A2062","2017-08-22 18:04:29","1"
"1","2018-01-01","A1589","2017-11-01 15:21:20","A1589","2017-11-01 15:21:20","1"
"1","2018-01-02","A1589","2017-11-01 15:21:20","A1589","2017-11-01 15:21:20","1"
"1","2018-01-03","A1589","2017-11-01 15:21:21","A1589","2017-11-01 15:21:21","1"
"1","2018-01-04","A1589","2017-11-01 15:21:22","A1589","2017-11-01 15:21:22","1"
"1","2018-01-05","A1589","2017-11-01 15:21:22","A1589","2017-11-01 15:21:22","1"
"1","2018-01-06","A1589","2017-11-01 15:21:23","A1589","2017-11-01 15:21:23","1"
"1","2018-01-08","A1589","2017-11-01 15:21:18","A1589","2017-11-01 15:21:18","1"
"1","2018-02-12","A1589","2017-11-01 15:21:18","A1589","2017-11-01 15:21:18","1"
"1","2018-03-21","A1589","2017-11-01 15:21:27","A1589","2017-11-01 15:21:27","1"
"1","2018-04-04","A1589","2018-04-04 10:29:24","A1589","2018-04-04 10:29:24","1"
"1","2018-04-05","A1589","2018-04-04 10:29:25","A1589","2018-04-04 10:29:25","1"
"1","2018-04-09","A1589","2018-04-04 10:29:36","A1589","2018-04-04 10:29:36","1"
"1","2018-04-10","A1589","2018-04-04 10:29:36","A1589","2018-04-04 10:29:36","1"
"1","2018-04-11","A1589","2018-04-04 10:29:35","A1589","2018-04-04 10:29:35","1"
"1","2018-04-12","A1589","2018-04-04 10:29:35","A1589","2018-04-04 10:29:35","1"
"1","2018-04-13","A1589","2018-04-04 10:29:26","A1589","2018-04-04 10:29:26","1"
"1","2018-04-16","A1589","2018-04-04 10:29:32","A1589","2018-04-04 10:29:32","1"
"1","2018-04-17","A1589","2018-04-04 10:29:33","A1589","2018-04-04 10:29:33","1"
"1","2018-04-18","A1589","2018-04-04 10:29:33","A1589","2018-04-04 10:29:33","1"
"1","2018-04-19","A1589","2018-04-04 10:29:34","A1589","2018-04-04 10:29:34","1"
"1","2018-04-20","A1589","2018-04-04 10:29:27","A1589","2018-04-04 10:29:27","1"
"1","2018-04-23","A1589","2018-04-04 10:29:31","A1589","2018-04-04 10:29:31","1"
"1","2018-04-24","A1589","2018-04-04 10:29:31","A1589","2018-04-04 10:29:31","1"
"1","2018-04-25","A1589","2018-04-04 10:29:30","A1589","2018-04-04 10:29:30","1"
"1","2018-04-26","A1589","2018-04-04 10:29:30","A1589","2018-04-04 10:29:30","1"
"1","2018-04-27","A1589","2018-04-04 10:29:28","A1589","2018-04-04 10:29:28","1"
"1","2018-04-30","A1589","2017-11-01 15:21:28","A1589","2017-11-01 15:21:28","1"
"1","2018-05-01","A1589","2018-04-04 10:29:02","A1589","2018-04-04 10:29:02","1"
"1","2018-05-02","A1589","2018-04-04 10:29:02","A1589","2018-04-04 10:29:02","1"
"1","2018-05-03","A2062","2017-12-04 17:56:16","A2062","2017-12-04 17:56:16","1"
"1","2018-05-04","A2062","2017-12-04 17:56:17","A2062","2017-12-04 17:56:17","1"
"1","2018-05-05","A2062","2017-12-04 17:56:18","A2062","2017-12-04 17:56:18","1"
"1","2018-07-16","A1589","2018-02-06 17:49:17","A1589","2018-02-06 17:49:17","1"
