"LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","SHIFT_CALENDAR_ID","TIMEZONE_PATTERN_NAME","TIMEZONE_NAME","AUTO_RESERVATION_SETTING","START_TIME","END_TIME","OUTSIDE_RESERVATION","START_DAYS","ACCEPTANCE_START_TIME","END_DAYS","ACCEPTANCE_END_TIME","RESERVATION_FRAMES","LINE_NUM","SPARE_LINE_NUM","START_NUMBER","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","1","0","1","A2062","2017-08-22 18:03:16","A2062","2019-07-24 18:23:53","7"
"1","3","1","3","帯パターン3","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","1","0","1","A1589","2017-11-01 15:20:59","A2062","2019-07-24 18:23:53","7"
"1","5","1","5","帯パターン3","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","1","0","1","A2062","2018-09-19 18:40:42","A2062","2019-07-24 18:23:53","4"
"1","6","1","6","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","3","0","1","A2062","2018-09-19 18:44:08","A2062","2019-07-24 18:23:53","3"
"1","7","1","7","帯パターン7","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","2","0","1","A2062","2019-01-22 20:32:21","A2062","2019-07-24 18:23:53","2"
"1","8","1","8","帯パターン3","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","1","0","1","A2062","2019-01-22 20:32:21","A2062","2019-07-24 18:23:53","2"
"1","9","1","9","帯パターン9","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","2","0","1","A2062","2019-07-24 18:23:53","A2062","2019-07-24 18:23:53","1"
"1","10","1","10","帯パターン3","帯1",\N,"0000","2300","1","6000","0000","14","0000","0","1","0","1","A2062","2019-07-24 18:23:53","A2062","2019-07-24 18:23:53","1"
"3","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","9000","0000","0","0000","0","3","0","1","A2064","2017-10-31 16:12:37","OP120","2018-10-22 01:30:54","1"
"4","1","1","1","帯パターン1","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","2","1","2","帯パターン2","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","3","1","3","帯パターン3","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","4","1","4","帯パターン4","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","5","1","5","帯パターン5","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","6","1","6","帯パターン6","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","7","1","7","帯パターン7","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","8","1","8","帯パターン8","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","9","1","9","帯パターン9","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","10","1","10","帯パターン10","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","11","1","11","帯パターン11","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:53","A3215","2019-11-26 09:07:34","7"
"4","12","1","12","帯パターン12","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:54","A3215","2019-11-26 09:07:34","7"
"4","13","1","13","帯パターン13","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:54","A3215","2019-11-26 09:07:34","7"
"4","14","1","14","帯パターン14","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:54","A3215","2019-11-26 09:07:34","7"
"4","15","1","15","帯パターン15","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:54","A3215","2019-11-26 09:07:34","7"
"4","16","1","16","帯パターン16","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2017-12-01 09:39:54","A3215","2019-11-26 09:07:34","7"
"4","17","1","17","帯パターン17","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2064","2018-09-03 13:20:53","A3215","2019-11-26 09:07:34","6"
"4","18","1","18","帯パターン18","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2018-09-12 09:42:39","A3215","2019-11-26 09:07:34","5"
"4","19","1","19","帯パターン19","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2062","2018-10-04 14:38:59","A3215","2019-11-26 09:07:34","4"
"4","20","1","20","帯パターン20","帯1",\N,"0000","2300","1","6000","0000","6","0000","0","1","0","1","A2064","2018-11-14 15:34:29","A3215","2019-11-26 09:07:34","3"
