"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2018-09-21","5","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-09-06 19:37:15","CUSTUMER","2018-09-06 19:37:15","0","1"
"2","2",\N,"1","1","1","2018-09-21","5","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-09-06 19:37:15","CUSTUMER","2018-09-06 19:37:15","0","1"
"3","2",\N,"1","1","1","2018-11-05","1","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-17 18:31:07","CUSTUMER","2018-10-17 18:31:07","0","1"
"4","2",\N,"1","1","1","2018-11-05","1","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-10-17 18:31:07","CUSTUMER","2018-10-17 18:31:07","0","1"
"5","2",\N,"1","1","1","2018-11-15","4","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2018-10-25 11:31:16","CUSTUMER","2018-10-25 11:31:16","0","1"
"6","2",\N,"1","1","1","2018-11-15","4","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2018-10-25 11:31:16","CUSTUMER","2018-10-25 11:31:16","0","1"
"7","2",\N,"1","1","1","2018-12-07","5","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2062","2018-11-20 15:43:34","A2062","2018-11-20 15:43:34","0","1"
"8","2",\N,"1","1","1","2018-12-07","5","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","A2062","2018-11-20 15:43:34","A2062","2018-12-20 12:50:41","0","2"
"9","2",\N,"1","1","1","2019-02-23","6","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-01-25 14:54:42","CUSTUMER","2019-01-25 14:54:42","0","1"
"10","2",\N,"1","1","1","2019-02-23","6","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-01-25 14:54:42","CUSTUMER","2019-01-25 14:54:42","0","1"
"11","2",\N,"1","1","1","2019-03-14","4","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-02-25 12:46:58","A2636","2019-03-22 20:50:35","1","2"
"12","2",\N,"1","1","1","2019-03-14","4","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-02-25 12:46:58","A2636","2019-03-22 20:50:35","1","2"
"13","2",\N,"1","1","1","2019-03-13","3","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"A2636","2019-03-22 20:50:35","A2636","2019-03-22 20:50:35","0","1"
"14","2",\N,"1","1","1","2019-03-13","3","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","A2636","2019-03-22 20:50:35","A2636","2019-03-22 20:50:35","0","1"
"15","2",\N,"1","1","1","2019-05-24","5","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"CUSTUMER","2019-04-25 07:02:34","B84689","2019-05-08 12:31:57","1","2"
"16","2",\N,"1","1","1","2019-05-24","5","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","1","1","CUSTUMER","2019-04-25 07:02:34","B84689","2019-05-08 12:31:57","1","2"
"17","2",\N,"1","1","1","2019-05-17","5","カレンダーA","帯1","0",\N,"2","0","0000","2300","1","9",\N,"B84689","2019-05-08 12:31:57","B84689","2019-05-08 12:31:57","0","1"
