"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
92181,30,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,31,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,32,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,33,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,36,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,37,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,38,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,150,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
92181,203,A3271,2020-01-09 14:39:38,A3271,2020-01-09 14:39:38,1
