"LINE_ID","APPOINT_DATE","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","2017-08-23","A2062","2017-08-23 15:35:43","A2062","2017-08-23 15:35:43","1"
"1","2017-08-24","A2062","2017-08-23 15:35:42","A2062","2017-08-23 15:35:42","1"
"1","2017-09-03","A2062","2017-08-23 15:35:51","A2062","2017-08-23 15:35:51","1"
"1","2017-09-04","A1589","2017-09-07 22:38:54","A1589","2017-09-07 22:38:54","1"
"1","2017-09-06","A1589","2017-09-07 22:38:53","A1589","2017-09-07 22:38:53","1"
"1","2017-09-07","A1589","2017-09-07 22:38:51","A1589","2017-09-07 22:38:51","1"
"1","2017-09-09","A2062","2017-08-23 15:36:06","A2062","2017-08-23 15:36:06","1"
"1","2017-09-10","A2062","2017-08-23 15:35:52","A2062","2017-08-23 15:35:52","1"
"1","2017-09-11","A2062","2017-08-23 15:35:36","A2062","2017-08-23 15:35:36","1"
"1","2017-09-13","A2062","2017-08-23 15:35:59","A2062","2017-08-23 15:35:59","1"
"1","2017-09-17","A2062","2017-08-23 15:35:53","A2062","2017-08-23 15:35:53","1"
"1","2017-10-08","A2062","2017-08-23 15:36:27","A2062","2017-08-23 15:36:27","1"
