"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"16","4","1","A2636","2018-08-09 16:00:17","A2636",\N,"1"
"17","17","1","B86011","2020-01-20 15:46:55","B86011","2020-02-10 11:27:53","3"
"18","17","2","B86011","2020-01-20 15:46:57","B86011","2020-02-10 11:21:58","2"
"19","17","3","B86011","2020-01-20 15:46:59","B86011","2020-02-10 11:26:30","2"
"21","20","1","A3211","2019-10-04 15:38:07","A3211","2020-01-14 12:31:07","7"
"22","21","1","A3271","2020-01-20 15:50:25","A3271",\N,"1"
"24","20","2","A3211","2019-10-04 15:38:09","A3211","2020-01-14 12:32:35","7"
"25","18","3","B86011","2019-08-06 18:22:22","B86011","2020-02-10 12:55:54","12"
"26","19","1","B86011","2019-08-06 18:26:09","B86011","2020-02-10 13:02:33","11"
"27","18","1","B86011","2019-08-06 18:22:18","B86011","2020-02-10 13:04:50","11"
"28","19","2","B86011","2019-08-06 18:26:10","B86011","2020-02-10 13:16:01","10"
"29","19","3","B86011","2019-08-06 18:26:12","B86011","2020-02-10 13:19:38","11"
"30","18","2","B86011","2019-08-06 18:22:20","B86011","2020-02-10 13:23:17","14"
"31","19","4","A3211","2019-08-06 18:26:14","A3211","2020-01-14 12:46:43","10"
"32","20","0","B86011","2019-10-04 15:41:54","B86011","2020-02-10 12:44:24","9"
"33","20","0","A3211","2019-10-04 15:44:19","A3211","2020-01-14 12:42:35","7"
