"LINE_ID","SHIFT_CALENDAR_ID","PERIOD_FROM","PERIOD_TO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","1","2017-08-22","2017-10-31","A2062","2017-08-22 21:21:04","A1589","2017-11-01 12:25:36","2"
"1","2","2018-02-27",\N,"A2062","2018-02-27 14:50:58","A2062","2018-02-27 14:50:58","1"
"2","1","2017-10-03","2017-10-31","A2062","2017-08-22 21:23:40","A1589","2017-11-01 12:29:13","2"
"2","3","2017-09-15","2017-09-15","A2064","2017-09-10 14:43:56","A2064","2017-09-10 14:43:56","1"
"2","4","2017-10-02","2017-10-02","A2064","2017-09-10 14:44:52","A2064","2017-09-10 14:44:52","1"
"2","5","2017-11-01","2017-11-24","A1589","2017-11-01 12:29:13","A1589","2017-11-01 12:36:45","2"
"2","6","2017-11-25","2017-11-25","A1589","2017-11-01 12:36:42","A1589","2017-11-01 12:36:42","1"
"2","7","2018-02-27",\N,"A2062","2018-02-27 15:07:10","A2062","2018-02-27 15:07:10","1"
"3","1","2017-09-19",\N,"A2064","2017-09-19 18:08:04","A2064","2017-09-19 18:08:04","1"
"4","1","2018-02-27",\N,"A2062","2018-02-27 15:08:26","A2062","2018-02-27 15:08:26","1"
