"APPOINT_ID","RESERVATION_TYPE","RESERVATION_METHOD","LINE_ID","TIMEZONE_PATTERN_ID","TIMEZONE_ID","APPOINT_DATE","APPOINT_DAY","LINE_NAME","TIMEZONE_NAME","RESERVATION_FRAMES","AUTO_RESERVATION_SETTING","LINE_NUM","SPARE_LINE_NUM","START_TIME","END_TIME","START_NUMBER","LINE_APPOINT_TYPE","LINE_APPOINT_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DELETE_FG","DATA_VERSION"
"1","2",\N,"1","1","1","2019-05-08","3","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2019-04-17 12:30:23","A2062","2019-04-17 12:30:23","0","1"
"2","2",\N,"1","1","1","2019-05-08","3","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2019-04-17 12:30:23","A2062","2019-04-17 12:30:23","0","1"
"3","2",\N,"1","1","1","2019-05-27","1","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A2062","2019-05-07 16:07:10","A2062","2019-05-07 16:07:10","0","1"
"4","2",\N,"1","1","1","2019-05-27","1","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","1","1","A2062","2019-05-07 16:07:10","A2062","2019-05-07 16:07:10","0","1"
"5","2",\N,"1","1","1","2019-09-18","3","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A3213","2019-08-21 18:05:26","A3213","2019-08-21 18:05:26","0","1"
"6","2",\N,"1","1","1","2019-09-18","3","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","1","1","A3213","2019-08-21 18:05:26","A3213","2019-08-21 18:05:26","0","1"
"7","2",\N,"1","1","1","2020-01-09","4","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A3210","2019-11-01 14:07:27","A3271","2020-01-09 09:50:31","1","2"
"8","2",\N,"1","1","1","2020-01-09","4","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","1","1","A3210","2019-11-01 14:07:27","A3271","2020-01-09 09:50:31","1","2"
"9","2",\N,"2","1","1","2020-01-09","4","健保用","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A3271","2020-01-09 09:50:31","A3271","2020-01-09 09:50:31","0","1"
"10","2",\N,"2","1","1","2020-01-09","4","健保用","帯1","0",\N,"3","0","0000","2300","1","1","1","A3271","2020-01-09 09:50:31","A3271","2020-01-09 09:50:31","0","1"
"11","2",\N,"1","1","1","2020-02-19","3","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","9",\N,"A3271","2020-01-16 10:42:34","A3271","2020-01-16 10:42:34","0","1"
"12","2",\N,"1","1","1","2020-02-19","3","WEB予約受付ない","帯1","0",\N,"3","0","0000","2300","1","1","1","A3271","2020-01-16 10:42:34","A3271","2020-01-16 10:42:34","0","1"
