"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"21382","5","1","A3219","2019-09-11 20:04:13","A3219","2019-10-01 10:28:27","2"
"21385","8","0","A3219","2017-11-07 18:28:12","A3219","2019-10-01 10:29:18","6"
"21386","9","0","A3219","2017-11-07 18:28:18","A3219","2019-10-01 10:29:39","5"
"21387","11","0","A3219","2017-11-07 18:28:23","A3219","2019-10-01 10:30:09","5"
"21388","2","0","A2062","2017-11-07 18:27:51","A2062",\N,"1"
"21389","12","1","A3219","2019-09-11 20:04:22","A3219","2019-10-01 10:40:38","6"
"21390","13","1","A3219","2019-09-11 20:05:01","A3219","2019-10-01 10:41:19","5"
"21391","14","1","A3219","2019-09-11 20:05:52","A3219","2019-10-01 10:42:20","6"
"21392","15","1","A3219","2019-09-11 20:06:23","A3219","2019-10-01 10:42:46","5"
"21393","16","1","A3219","2019-09-11 20:07:01","A3219","2019-10-01 10:39:38","5"
"21394","17","1","A3219","2019-09-11 20:07:40","A3219","2019-10-01 10:38:58","5"
