"USER_NO","MODULE_ID","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
86985,30,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,31,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,32,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,33,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,36,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,37,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,38,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,150,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
86985,203,system,2018-08-03 23:22:48,system,2018-08-03 23:22:48,1
91487,30,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,31,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,32,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,33,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,36,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,37,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,38,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,150,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
91487,203,B91487,2019-01-23 14:57:08,B91487,2019-01-23 14:57:08,1
