"HOLIDAY","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"2019-12-31","A3211","2019-11-29 10:04:30","A3211","2019-11-29 10:04:30","1"
"2020-01-01","A3211","2019-11-29 10:04:30","A3211","2019-11-29 10:04:30","1"
"2020-01-02","A3211","2019-11-29 10:04:30","A3211","2019-11-29 10:04:30","1"
"2020-01-03","A3211","2019-11-29 10:04:30","A3211","2019-11-29 10:04:30","1"
"2020-01-12","A3211","2019-12-23 14:18:52","A3211","2019-12-23 14:18:52","1"
"2020-01-13","A3211","2019-12-23 14:18:52","A3211","2019-12-23 14:18:52","1"
"2020-02-11","A3211","2020-01-09 18:30:02","A3211","2020-01-09 18:30:02","1"
"2020-02-12","A3211","2020-01-09 18:30:02","A3211","2020-01-09 18:30:02","1"
"2020-02-13","A3211","2020-01-09 18:30:02","A3211","2020-01-09 18:30:02","1"
"2020-02-24","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
"2020-03-20","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
"2020-05-03","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
"2020-05-04","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
"2020-05-05","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
"2020-05-06","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
"2020-07-23","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
"2020-07-24","A3271","2020-02-18 13:08:53","A3271","2020-02-18 13:08:53","1"
