"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","3","5","A3210","2020-04-07 10:20:11","A3210","2020-04-07 11:43:36","2"
"2","1","1","A3210","2020-04-07 10:18:41","A3210","2020-04-07 11:00:36","2"
"3","1","2","A3210","2020-04-07 10:18:43","A3210","2020-04-07 11:09:36","2"
"4","1","3","A3210","2020-04-07 10:18:44","A3210","2020-04-07 11:10:51","2"
"5","3","4","A3210","2020-04-07 10:20:10","A3210","2020-04-07 11:26:12","2"
"6","3","8","A3210","2020-04-07 10:20:16","A3210","2020-04-07 11:41:12","2"
"7","3","1","A3210","2020-04-07 10:20:03","A3210","2020-04-07 11:25:06","2"
"8","3","2","A3210","2020-04-07 10:20:04","A3210","2020-04-07 11:24:05","2"
"9","3","6","A3210","2020-04-07 10:20:13","A3210","2020-04-07 11:22:53","2"
"10","3","3","A3210","2020-04-07 10:20:08","A3210","2020-04-07 11:27:19","2"
"11","3","7","A3210","2020-04-07 10:20:15","A3210","2020-04-07 11:39:40","2"
"12","3","9","A3210","2020-04-07 10:20:18","A3210","2020-04-07 11:28:59","2"
"13","3","10","A3210","2020-04-07 10:20:20","A3210","2020-04-07 11:42:24","2"
"14","4","0","A1589","2018-10-09 11:22:11","A1589",\N,"1"
"15","2","1","A3210","2020-04-07 10:19:19","A3210","2020-04-07 11:02:24","2"
"16","2","2","A3210","2020-04-07 10:19:20","A3210","2020-04-07 11:15:59","2"
"17","2","3","A3210","2020-04-07 10:19:22","A3210","2020-04-07 11:19:08","2"
