"LINEGROUP_ID","LINE_ID","SEQ_NO","CREATE_USER_NO","CREATE_DATE","MODIFY_USER_NO","MODIFY_DATE","DATA_VERSION"
"1","23","1","A3218","2019-01-16 15:09:05","A3218","2019-09-13 15:44:12","3"
"8","6","1","A1589","2018-08-24 15:03:06","A1589",\N,"1"
"10","9","1","A3210","2018-11-26 17:18:18","A3210","2020-03-26 11:23:53","8"
"13","12","1","A3210","2018-10-11 14:06:55","A3210","2020-03-26 11:26:18","7"
"15","13","1","A3218","2018-10-25 09:09:41","A3218","2019-09-18 14:09:43","7"
"16","14","1","A3210","2018-09-07 11:36:14","A3210","2020-03-26 11:27:32","4"
"25","10","0","A3210","2018-09-07 11:28:13","A3210","2020-03-26 11:23:18","14"
"26","30","1","A3210","2019-10-03 11:20:27","A3210","2020-03-26 11:25:02","2"
"72","47","0","A3218","2019-06-11 16:29:07","A3218","2019-09-24 09:35:37","4"
"73","48","0","A3218","2019-06-11 16:31:23","A3218","2019-09-24 09:35:51","6"
"74","49","0","A3218","2019-06-11 16:34:35","A3218","2019-09-24 09:36:09","6"
"75","50","0","A3218","2019-06-11 16:37:40","A3218","2019-09-24 09:36:23","5"
"76","51","0","A3218","2019-06-11 16:42:10","A3218","2019-09-24 09:36:41","6"
"77","52","0","A3218","2019-06-11 16:46:13","A3218","2019-09-24 09:36:56","6"
"78","53","0","A3218","2019-06-11 16:53:57","A3218","2019-09-24 09:37:12","7"
"79","54","0","A3218","2019-06-11 17:01:27","A3218","2019-09-24 09:37:26","5"
"80","55","0","A3218","2019-06-11 17:04:14","A3218","2019-09-24 09:37:43","4"
"81","56","0","A3218","2019-06-11 17:09:56","A3218","2019-09-24 09:37:57","4"
"82","57","0","A3218","2019-06-11 17:12:31","A3218","2019-09-24 09:39:11","4"
"83","58","1","A3218","2019-09-13 14:39:57","A3218","2019-09-24 09:39:30","2"
"84","59","0","A3218","2019-06-11 17:17:38","A3218","2019-09-24 09:39:47","4"
"85","60","0","A3218","2019-06-11 17:19:26","A3218","2019-09-24 09:40:03","4"
"86","61","0","A3218","2019-06-11 17:27:44","A3218","2019-09-24 09:40:19","4"
"87","62","1","A3218","2019-06-11 17:31:55","A3218","2019-09-24 09:40:38","5"
"88","63","0","A3218","2019-06-11 17:34:07","A3218","2019-09-24 09:38:57","5"
"89","64","0","A3218","2019-06-11 17:44:18","A3218","2019-09-24 09:38:28","5"
"90","65","0","A3218","2019-06-11 17:46:55","A3218","2019-09-24 09:38:43","4"
"91","66","0","A3218","2019-06-11 17:49:15","A3218","2019-09-24 09:38:14","4"
"92","67","1","A3211","2019-09-13 13:22:31","A3211","2019-12-24 10:36:57","9"
"93","68","1","A3211","2019-10-03 11:32:09","A3211","2019-12-24 10:38:40","4"
"94","69","1","A3211","2019-09-13 13:48:27","A3211","2019-12-24 10:39:15","12"
"95","70","1","A3211","2019-09-13 13:48:11","A3211","2019-12-24 10:40:04","10"
"96","71","1","A3211","2019-09-13 13:54:34","A3211","2019-12-24 10:41:03","10"
"97","72","1","A3211","2019-10-03 11:37:15","A3211","2019-12-24 10:43:46","3"
"98","73","1","A3211","2019-09-13 14:02:07","A3211","2019-12-24 10:42:18","10"
"99","74","1","A3211","2019-09-13 14:09:43","A3211","2019-12-24 10:43:11","9"
"100","75","1","A3211","2019-09-13 14:12:51","A3211","2019-12-24 10:44:21","10"
"101","76","1","A3211","2019-10-03 11:21:26","A3211","2019-12-24 10:53:50","2"
"102","77","1","A3211","2019-09-13 14:27:43","A3211","2019-12-24 10:54:54","9"
"103","78","1","A3211","2019-09-13 14:40:08","A3211","2019-12-24 11:03:06","6"
"104","79","1","A3211","2019-09-13 14:47:53","A3211","2019-12-24 10:56:04","10"
"105","80","1","A3211","2019-10-03 11:32:55","A3211","2019-12-24 10:58:24","2"
"107","82","1","A3211","2019-09-13 15:02:40","A3211","2019-12-24 11:10:54","9"
"108","83","1","A3211","2019-09-13 15:09:06","A3211","2019-12-24 11:11:40","9"
"109","84","1","A3211","2019-09-13 15:11:26","A3211","2019-12-24 11:15:27","6"
"110","85","1","A3211","2019-09-13 15:13:25","A3211","2019-12-24 11:33:56","6"
"111","76","2","A3211","2019-10-03 11:21:27","A3211","2019-12-24 11:34:27","2"
"112","72","2","A3211","2019-10-03 11:37:17","A3211","2019-12-24 11:36:41","2"
"113","68","2","A3211","2019-10-03 11:32:10","A3211","2019-12-24 12:19:03","2"
"114","72","3","A3211","2019-10-03 11:37:18","A3211","2019-12-24 12:05:45","2"
"115","80","2","A3211","2019-10-03 11:32:57","A3211","2019-12-24 11:36:09","2"
"116","80","3","A3211","2019-10-03 11:32:59","A3211","2019-12-24 11:18:54","3"
"117","86","2","A3210","2020-01-21 12:28:54","A3210","2020-03-26 10:12:02","2"
"118","86","3","A3210","2020-01-21 12:28:56","A3210","2020-03-26 10:13:13","2"
"119","87","3","A3210","2019-12-10 15:35:45","A3210","2020-03-26 10:15:57","3"
"120","87","1","A3210","2019-12-10 15:35:42","A3210","2020-03-26 10:17:39","3"
"121","86","4","A3210","2020-01-21 12:28:57","A3210","2020-03-26 10:15:09","2"
"122","88","1","A3210","2019-12-10 15:36:46","A3210","2020-03-26 10:26:45","3"
"123","88","3","A3210","2019-12-10 15:36:49","A3210","2020-03-26 10:31:37","3"
"124","88","2","A3210","2019-12-10 15:36:47","A3210","2020-03-26 10:29:46","3"
"125","88","4","A3210","2019-12-10 15:36:51","A3210","2020-03-26 10:35:48","3"
"126","89","1","A3210","2019-12-10 15:38:40","A3210","2020-03-26 10:40:42","3"
"127","89","2","A3210","2019-12-10 15:38:42","A3210","2020-03-26 10:42:35","3"
"128","89","3","A3210","2019-12-10 15:38:43","A3210","2020-03-26 10:44:34","3"
"129","89","4","A3210","2019-12-10 15:38:45","A3210","2020-03-26 10:46:08","3"
"130","90","1","A3210","2019-12-10 15:40:30","A3210","2020-03-26 10:48:09","3"
"131","90","2","A3210","2019-12-10 15:40:32","A3210","2020-03-26 10:49:24","3"
"132","91","1","A3210","2019-12-10 15:41:41","A3210","2020-03-26 10:50:15","3"
"133","92","1","A3210","2019-12-10 15:42:30","A3210","2020-03-26 10:50:50","5"
"134","86","1","A3210","2020-01-21 12:28:52","A3210","2020-03-26 10:10:26","2"
"135","87","2","A3210","2019-12-10 15:35:44","A3210","2020-03-26 10:23:38","4"
"136","87","4","A3210","2019-12-10 15:35:47","A3210","2020-03-26 10:24:25","3"
"137","86","5","A3210","2020-01-21 12:28:59","A3210","2020-03-26 10:11:11","3"
"138","93","1","A3210","2020-03-09 11:57:24","A3210","2020-03-26 10:52:22","3"
"139","93","2","A3210","2020-03-09 11:57:26","A3210","2020-03-26 10:52:57","3"
